stream_id,track_id,artist_id,region,platform,stream_date,stream_count,skip_rate,completion_rate
STR_008525,TRK_03131,ART_0532,SK,Apple Music,2026-04-27,126000,0.26,0.811
STR_008526,TRK_04393,ART_0272,NI,Amazon Music,2019-01-25,153000,0.224,0.892
STR_008527,TRK_02721,ART_0632,WS,Spotify,2021-07-09,69000,0.091,0.765
STR_008528,TRK_02407,ART_0161,EG,Tidal,2025-07-30,98000,0.17,0.662
STR_008529,TRK_00764,ART_0515,LY,Spotify,2026-04-27,680000,0.283,0.908
STR_008530,TRK_04866,ART_0026,TD,YouTube Music,2023-08-28,112000,0.141,0.842
STR_008531,TRK_00495,ART_0381,MZ,Spotify,2025-03-05,53000,0.07,0.953
STR_008532,TRK_02514,ART_0460,MD,Spotify,2026-02-19,89999,0.339,0.546
STR_008533,TRK_00947,ART_0296,BW,Amazon Music,2024-12-29,73000,0.209,0.828
STR_008534,TRK_02576,ART_0437,MN,Spotify,2026-01-30,38000,0.352,0.977
STR_008535,TRK_01846,ART_0381,NE,Tidal,2023-04-08,43999,0.065,0.619
STR_008536,TRK_04955,ART_0089,GY,Apple Music,2026-04-11,1000000,0.118,0.876
STR_008537,TRK_00512,ART_0150,NO,YouTube Music,2026-04-26,58000,0.172,0.823
STR_008538,TRK_02876,ART_0590,TH,Amazon Music,2025-08-26,89999,0.093,0.838
STR_008539,TRK_04654,ART_0068,SR,YouTube Music,2020-06-06,257000,0.199,0.976
STR_008540,TRK_03652,ART_0012,MZ,Amazon Music,2022-03-28,59000,0.24,0.952
STR_008541,TRK_05145,ART_0100,IR,Amazon Music,2026-02-05,195000,0.366,0.845
STR_008542,TRK_05478,ART_0655,SV,Spotify,2026-02-21,525000,0.127,0.887
STR_008543,TRK_00452,ART_0313,MV,YouTube Music,2019-05-28,138000,0.26,0.89
STR_008544,TRK_05797,ART_0381,ZW,Spotify,2026-03-14,31000,0.017,0.974
STR_008545,TRK_04854,ART_0396,TL,YouTube Music,2026-01-12,102000,0.219,0.818
STR_008546,TRK_04955,ART_0089,LU,Spotify,2026-04-25,1000000,0.111,0.848
STR_008547,TRK_00582,ART_0072,KH,YouTube Music,2020-10-31,92000,0.286,0.382
STR_008548,TRK_03439,ART_0456,AM,Tidal,2025-06-19,35000,0.276,0.776
STR_008549,TRK_03763,ART_0031,JM,Amazon Music,2021-04-26,245000,0.029,0.548
STR_008550,TRK_03084,ART_0437,PS,Spotify,2021-12-06,53000,0.298,0.63
STR_008551,TRK_01604,ART_0483,LI,YouTube Music,2025-06-11,406999,0.102,0.913
STR_008552,TRK_02827,ART_0418,MT,Spotify,2025-12-11,261000,0.406,0.799
STR_008553,TRK_02935,ART_0220,TR,Apple Music,2021-06-19,167000,0.16,0.763
STR_008554,TRK_03488,ART_0319,MW,Spotify,2025-10-03,46000,0.031,0.835
STR_008555,TRK_02606,ART_0467,AF,Apple Music,2025-10-04,39000,0.381,0.659
STR_008556,TRK_04955,ART_0089,AE,YouTube Music,2026-03-28,1000000,0.015,0.824
STR_008557,TRK_05952,ART_0568,NI,Amazon Music,2015-04-06,36000,0.382,0.761
STR_008558,TRK_05826,ART_0437,DJ,Spotify,2026-02-21,93000,0.183,0.693
STR_008559,TRK_01706,ART_0043,SI,Spotify,2026-01-20,365000,0.088,0.803
STR_008560,TRK_00590,ART_0462,MG,Apple Music,2024-09-13,49000,0.129,0.97
STR_008561,TRK_04431,ART_0435,GT,Spotify,2025-08-16,68000,0.213,0.733
STR_008562,TRK_01056,ART_0480,MV,Apple Music,2025-12-13,76000,0.205,0.897
STR_008563,TRK_05710,ART_0060,TW,YouTube Music,2023-10-21,33000,0.17,0.768
STR_008564,TRK_03933,ART_0355,ZM,Spotify,2025-09-15,835000,0.264,0.82
STR_008565,TRK_00734,ART_0381,KM,Tidal,2025-10-19,126000,0.073,0.784
STR_008566,TRK_04204,ART_0137,WS,Spotify,2025-10-27,34000,0.106,0.895
STR_008567,TRK_00129,ART_0311,RU,Apple Music,2021-12-27,804000,0.393,0.993
STR_008568,TRK_00751,ART_0557,KR,YouTube Music,2026-04-27,295000,0.273,0.932
STR_008569,TRK_01108,ART_0513,UY,Amazon Music,2026-04-27,122000,0.05,0.946
STR_008570,TRK_02915,ART_0141,DO,Spotify,2024-12-15,198000,0.368,0.8
STR_008571,TRK_04380,ART_0406,TJ,YouTube Music,2013-07-11,413999,0.191,0.832
STR_008572,TRK_02093,ART_0347,ZM,Amazon Music,2025-12-08,54000,0.098,0.896
STR_008573,TRK_05679,ART_0359,BJ,YouTube Music,2025-02-01,85000,0.137,0.541
STR_008574,TRK_00836,ART_0437,SM,Apple Music,2025-12-20,98000,0.265,0.565
STR_008575,TRK_02880,ART_0649,PW,Spotify,2022-01-02,94000,0.227,0.624
STR_008576,TRK_04380,ART_0406,BO,Spotify,2021-03-31,413999,0.233,0.665
STR_008577,TRK_02994,ART_0031,BN,Amazon Music,2026-01-11,64000,0.168,0.65
STR_008578,TRK_05704,ART_0437,MD,Spotify,2026-03-27,84000,0.214,0.736
STR_008579,TRK_04366,ART_0442,FR,Spotify,2024-11-12,77000,0.084,0.907
STR_008580,TRK_05210,ART_0567,KN,Apple Music,2026-01-20,84000,0.407,0.783
STR_008581,TRK_05663,ART_0243,NG,Amazon Music,2026-04-03,558000,0.2,0.664
STR_008582,TRK_03504,ART_0563,HT,Amazon Music,2026-04-27,119000,0.112,0.85
STR_008583,TRK_02665,ART_0667,MG,Apple Music,2019-11-21,77000,0.373,0.84
STR_008584,TRK_02534,ART_0441,JO,Amazon Music,2016-07-24,50000,0.043,0.85
STR_008585,TRK_00774,ART_0154,ET,Apple Music,2025-12-24,77000,0.239,0.939
STR_008586,TRK_03770,ART_0416,CL,Spotify,2025-08-01,78000,0.169,0.986
STR_008587,TRK_02570,ART_0657,HT,YouTube Music,2018-06-18,41000,0.174,0.792
STR_008588,TRK_05505,ART_0135,HN,Apple Music,2025-09-18,734000,0.221,0.949
STR_008589,TRK_02993,ART_0337,CL,Spotify,2025-11-13,106000,0.039,0.641
STR_008590,TRK_05713,ART_0026,BW,YouTube Music,2025-08-13,368000,0.117,0.894
STR_008591,TRK_05956,ART_0229,MD,Spotify,2022-08-13,270000,0.301,0.829
STR_008592,TRK_00129,ART_0311,CV,YouTube Music,2021-08-29,804000,0.169,0.792
STR_008593,TRK_01703,ART_0262,LA,Apple Music,2026-04-27,51000,0.075,0.859
STR_008594,TRK_00375,ART_0619,RW,Amazon Music,2025-05-07,66000,0.17,0.642
STR_008595,TRK_05907,ART_0138,CH,YouTube Music,2026-04-26,151000,0.401,0.711
STR_008596,TRK_04380,ART_0406,BF,Spotify,2024-01-20,413999,0.183,0.899
STR_008597,TRK_03231,ART_0210,NZ,Apple Music,2024-01-08,95000,0.171,0.665
STR_008598,TRK_03397,ART_0217,WS,Apple Music,2026-04-27,534000,0.137,0.846
STR_008599,TRK_03034,ART_0442,JO,Spotify,2025-07-04,381000,0.058,0.925
STR_008600,TRK_00384,ART_0647,LB,Spotify,2025-06-22,136000,0.499,0.924
STR_008601,TRK_02621,ART_0117,KR,Apple Music,2025-12-08,113000,0.249,0.805
STR_008602,TRK_05662,ART_0537,QA,YouTube Music,2021-01-27,113000,0.28,0.98
STR_008603,TRK_04390,ART_0657,SM,Amazon Music,2025-06-03,81000,0.018,0.857
STR_008604,TRK_01225,ART_0517,GA,Amazon Music,2026-02-08,87999,0.007,0.502
STR_008605,TRK_03783,ART_0093,TO,Amazon Music,2019-10-24,310000,0.139,0.746
STR_008606,TRK_03304,ART_0544,CH,Apple Music,2026-02-10,106000,0.023,0.775
STR_008607,TRK_04316,ART_0551,TD,YouTube Music,2018-12-27,156000,0.143,0.721
STR_008608,TRK_02502,ART_0649,TN,Apple Music,2026-01-24,288000,0.187,0.909
STR_008609,TRK_00129,ART_0311,AO,Amazon Music,2025-12-08,804000,0.204,0.637
STR_008610,TRK_04520,ART_0564,IT,Apple Music,2026-04-08,48000,0.175,0.712
STR_008611,TRK_03311,ART_0111,TT,YouTube Music,2026-04-27,33000,0.455,0.676
STR_008612,TRK_03397,ART_0217,PY,Apple Music,2026-04-27,534000,0.216,0.913
STR_008613,TRK_00155,ART_0683,UZ,Spotify,2026-04-16,109000,0.199,0.938
STR_008614,TRK_04746,ART_0649,LC,Spotify,2020-10-04,33000,0.107,0.928
STR_008615,TRK_05738,ART_0291,BT,Amazon Music,2026-03-04,36000,0.065,0.82
STR_008616,TRK_01033,ART_0233,AM,Spotify,2026-04-27,186000,0.092,0.898
STR_008617,TRK_00129,ART_0311,GY,Spotify,2025-04-08,804000,0.229,0.767
STR_008618,TRK_05588,ART_0112,BB,Spotify,2026-04-19,81000,0.175,0.689
STR_008619,TRK_03396,ART_0536,ES,Amazon Music,2026-01-01,111000,0.229,0.871
STR_008620,TRK_05727,ART_0416,GE,YouTube Music,2026-03-19,73000,0.484,0.875
STR_008621,TRK_01461,ART_0626,GR,Apple Music,2022-09-30,591000,0.167,0.661
STR_008622,TRK_05505,ART_0135,PY,Amazon Music,2024-09-25,734000,0.097,0.627
STR_008623,TRK_05589,ART_0126,TZ,Apple Music,2025-01-28,53000,0.405,0.872
STR_008624,TRK_02618,ART_0646,UZ,YouTube Music,2023-03-13,267000,0.285,0.929
STR_008625,TRK_01683,ART_0368,CI,Apple Music,2026-04-27,131000,0.044,0.597
STR_008626,TRK_03351,ART_0414,NA,Apple Music,2020-10-14,504000,0.521,0.854
STR_008627,TRK_00457,ART_0627,BN,YouTube Music,2026-04-27,373000,0.196,0.894
STR_008628,TRK_02107,ART_0564,SG,Spotify,2026-02-11,211000,0.276,0.714
STR_008629,TRK_00772,ART_0211,LT,YouTube Music,2026-04-27,152000,0.156,0.831
STR_008630,TRK_05839,ART_0230,VC,Spotify,2026-03-11,90999,0.075,0.789
STR_008631,TRK_01566,ART_0216,AD,Spotify,2026-04-27,54000,0.142,0.911
STR_008632,TRK_02538,ART_0242,DK,YouTube Music,2024-07-21,42999,0.058,0.737
STR_008633,TRK_05485,ART_0631,VE,Spotify,2026-04-10,66000,0.305,0.761
STR_008634,TRK_02006,ART_0623,PL,Spotify,2026-03-03,53000,0.317,0.756
STR_008635,TRK_05505,ART_0135,MZ,YouTube Music,2024-12-06,734000,0.1,0.518
STR_008636,TRK_00764,ART_0515,OM,YouTube Music,2026-04-27,680000,0.053,0.768
STR_008637,TRK_04136,ART_0295,BF,Spotify,2024-06-17,273000,0.04,0.856
STR_008638,TRK_02068,ART_0527,NP,Apple Music,2026-04-27,111000,0.094,0.902
STR_008639,TRK_02350,ART_0291,IE,Spotify,2026-03-09,136000,0.131,0.721
STR_008640,TRK_02470,ART_0651,JM,Spotify,2024-06-20,323000,0.339,0.792
STR_008641,TRK_03399,ART_0403,AF,Apple Music,2025-04-17,54000,0.085,0.852
STR_008642,TRK_05191,ART_0539,UG,Spotify,2024-08-16,228000,0.075,0.818
STR_008643,TRK_03351,ART_0414,GE,Apple Music,2024-11-16,504000,0.186,0.903
STR_008644,TRK_05312,ART_0424,PS,Apple Music,2012-08-22,117000,0.189,0.872
STR_008645,TRK_04887,ART_0040,AT,Apple Music,2025-10-21,32000,0.101,0.909
STR_008646,TRK_02433,ART_0079,ME,Spotify,2026-01-01,194000,0.361,0.955
STR_008647,TRK_01579,ART_0093,TW,Spotify,2024-07-31,55000,0.101,0.679
STR_008648,TRK_01028,ART_0347,LB,Spotify,2025-08-06,123000,0.199,0.643
STR_008649,TRK_00751,ART_0557,RO,Spotify,2026-04-27,295000,0.461,0.508
STR_008650,TRK_05963,ART_0127,OM,Tidal,2026-01-14,116000,0.157,0.689
STR_008651,TRK_00765,ART_0338,NO,Tidal,2025-04-12,35000,0.203,0.891
STR_008652,TRK_04997,ART_0381,VC,YouTube Music,2021-12-22,46000,0.404,0.852
STR_008653,TRK_04289,ART_0030,CF,Spotify,2026-04-27,66000,0.201,0.924
STR_008654,TRK_05478,ART_0655,BT,Tidal,2025-11-19,525000,0.062,0.915
STR_008655,TRK_05850,ART_0045,JP,Tidal,2026-02-22,175000,0.066,0.647
STR_008656,TRK_05375,ART_0677,AL,Apple Music,2024-01-28,92000,0.197,0.714
STR_008657,TRK_01129,ART_0685,MV,Tidal,2021-03-01,77000,0.076,0.857
STR_008658,TRK_04275,ART_0185,TV,Amazon Music,2024-05-22,40000,0.13,0.576
STR_008659,TRK_04955,ART_0089,SZ,Apple Music,2026-03-23,1000000,0.337,0.741
STR_008660,TRK_05637,ART_0260,DE,Amazon Music,2025-10-31,86999,0.139,0.639
STR_008661,TRK_05478,ART_0655,MX,Amazon Music,2025-12-10,525000,0.052,0.962
STR_008662,TRK_04278,ART_0319,AO,Spotify,2026-03-14,165000,0.129,0.72
STR_008663,TRK_00823,ART_0132,BD,Apple Music,2026-02-03,99000,0.123,0.967
STR_008664,TRK_05478,ART_0655,LY,YouTube Music,2025-11-03,525000,0.388,0.872
STR_008665,TRK_04955,ART_0089,JM,Spotify,2026-04-27,1000000,0.212,0.754
STR_008666,TRK_03809,ART_0307,DE,Amazon Music,2026-04-04,50000,0.155,0.67
STR_008667,TRK_04955,ART_0089,TH,Apple Music,2026-03-28,1000000,0.293,0.784
STR_008668,TRK_03296,ART_0325,NI,Amazon Music,2026-04-04,42000,0.161,0.89
STR_008669,TRK_01461,ART_0626,GM,Amazon Music,2024-12-17,591000,0.128,0.824
STR_008670,TRK_01950,ART_0677,LY,Tidal,2025-02-17,38000,0.083,0.91
STR_008671,TRK_00972,ART_0142,RW,Apple Music,2025-10-30,68000,0.423,0.916
STR_008672,TRK_00115,ART_0133,IT,Amazon Music,2025-01-31,107000,0.133,0.827
STR_008673,TRK_00460,ART_0198,AZ,YouTube Music,2019-02-26,85999,0.128,0.83
STR_008674,TRK_04983,ART_0237,TH,YouTube Music,2026-01-16,55000,0.088,0.943
STR_008675,TRK_03590,ART_0400,SC,Spotify,2022-09-12,107000,0.187,0.681
STR_008676,TRK_02076,ART_0339,HR,Apple Music,2019-09-11,39000,0.131,0.684
STR_008677,TRK_00989,ART_0326,LU,Spotify,2024-03-27,67000,0.437,0.692
STR_008678,TRK_00772,ART_0211,CD,Apple Music,2026-04-27,152000,0.168,0.581
STR_008679,TRK_03335,ART_0487,PA,Amazon Music,2024-08-16,63000,0.29,0.812
STR_008680,TRK_01423,ART_0483,KP,Amazon Music,2026-01-17,33000,0.239,0.732
STR_008681,TRK_05663,ART_0243,IN,Apple Music,2026-04-22,558000,0.325,0.886
STR_008682,TRK_00457,ART_0627,KG,Spotify,2026-04-27,373000,0.098,0.774
STR_008683,TRK_04955,ART_0089,JP,Amazon Music,2026-04-23,1000000,0.134,0.714
STR_008684,TRK_05428,ART_0029,BO,YouTube Music,2025-11-18,105000,0.115,0.953
STR_008685,TRK_03513,ART_0677,HN,Spotify,2022-07-29,46000,0.377,0.666
STR_008686,TRK_00298,ART_0450,SL,Spotify,2026-04-11,114000,0.016,0.972
STR_008687,TRK_01905,ART_0385,ST,Apple Music,2026-02-25,78000,0.097,0.7
STR_008688,TRK_04393,ART_0272,CO,Spotify,2018-12-27,153000,0.288,0.911
STR_008689,TRK_05923,ART_0377,KW,YouTube Music,2023-12-28,434999,0.068,0.777
STR_008690,TRK_03814,ART_0018,SR,YouTube Music,2019-09-01,198000,0.116,0.907
STR_008691,TRK_03763,ART_0031,CF,Spotify,2023-10-22,245000,0.123,0.674
STR_008692,TRK_02046,ART_0157,EG,Amazon Music,2021-08-05,166000,0.291,0.787
STR_008693,TRK_02880,ART_0649,WS,YouTube Music,2021-12-14,94000,0.132,0.794
STR_008694,TRK_01097,ART_0623,HN,Spotify,2026-02-01,93000,0.268,0.629
STR_008695,TRK_05998,ART_0142,HR,Tidal,2026-03-14,124000,0.277,0.664
STR_008696,TRK_00064,ART_0013,MG,Spotify,2026-03-23,69000,0.155,0.877
STR_008697,TRK_04552,ART_0625,LV,Apple Music,2023-12-08,115000,0.117,0.535
STR_008698,TRK_00764,ART_0515,CY,Apple Music,2026-04-27,680000,0.25,0.444
STR_008699,TRK_00751,ART_0557,MX,Tidal,2026-04-27,295000,0.396,0.689
STR_008700,TRK_05505,ART_0135,GT,Spotify,2025-03-07,734000,0.414,0.816
STR_008701,TRK_04380,ART_0406,PK,Spotify,2024-05-27,413999,0.266,0.833
STR_008702,TRK_00708,ART_0289,GA,Apple Music,2026-04-27,38000,0.132,0.945
STR_008703,TRK_00132,ART_0472,HN,Amazon Music,2025-08-17,42000,0.218,0.679
STR_008704,TRK_05319,ART_0088,SO,Apple Music,2013-08-23,114000,0.122,0.844
STR_008705,TRK_03396,ART_0536,BH,Spotify,2026-01-22,111000,0.086,0.871
STR_008706,TRK_04254,ART_0597,MV,Apple Music,2026-04-27,185000,0.336,0.629
STR_008707,TRK_03230,ART_0123,BZ,YouTube Music,2026-02-27,83000,0.198,0.719
STR_008708,TRK_00709,ART_0536,SA,Amazon Music,2025-12-20,36000,0.196,0.601
STR_008709,TRK_02626,ART_0025,QA,YouTube Music,2025-07-30,337000,0.254,0.75
STR_008710,TRK_05086,ART_0381,VN,Apple Music,2024-11-04,342000,0.266,0.63
STR_008711,TRK_01624,ART_0004,US,Tidal,2009-08-07,143000,0.264,0.954
STR_008712,TRK_02433,ART_0079,SG,Tidal,2025-11-05,194000,0.145,0.901
STR_008713,TRK_05850,ART_0045,TM,Spotify,2026-02-15,175000,0.157,0.967
STR_008714,TRK_03371,ART_0437,BD,Spotify,2018-09-02,41000,0.392,0.591
STR_008715,TRK_00917,ART_0347,JM,Spotify,2024-11-24,160000,0.222,0.776
STR_008716,TRK_01369,ART_0309,PS,YouTube Music,2026-04-22,70000,0.374,0.834
STR_008717,TRK_05478,ART_0655,GE,Spotify,2026-03-22,525000,0.199,0.854
STR_008718,TRK_02417,ART_0202,SN,Spotify,2023-12-25,170000,0.28,0.765
STR_008719,TRK_00129,ART_0311,MD,Spotify,2022-12-12,804000,0.149,0.81
STR_008720,TRK_01002,ART_0699,BT,YouTube Music,2026-04-27,49000,0.238,0.911
STR_008721,TRK_05505,ART_0135,BF,Spotify,2024-11-15,734000,0.147,0.819
STR_008722,TRK_04643,ART_0008,AG,YouTube Music,2020-03-29,56000,0.105,0.586
STR_008723,TRK_01321,ART_0286,MY,YouTube Music,2026-04-11,220000,0.258,0.941
STR_008724,TRK_04100,ART_0437,GM,Apple Music,2017-12-06,66000,0.083,0.898
STR_008725,TRK_05667,ART_0154,CD,Spotify,2025-05-25,533000,0.199,0.827
STR_008726,TRK_01948,ART_0568,AD,Apple Music,2024-07-24,83000,0.197,0.542
STR_008727,TRK_05261,ART_0378,KW,Apple Music,2021-02-21,115000,0.276,0.955
STR_008728,TRK_01706,ART_0043,UG,Spotify,2025-09-02,365000,0.223,0.761
STR_008729,TRK_03325,ART_0098,ZM,Spotify,2024-12-10,54000,0.134,0.919
STR_008730,TRK_00129,ART_0311,LK,Spotify,2022-05-06,804000,0.072,0.749
STR_008731,TRK_00531,ART_0437,MH,YouTube Music,2025-12-12,525000,0.047,0.884
STR_008732,TRK_04955,ART_0089,AT,Apple Music,2026-04-16,1000000,0.189,0.91
STR_008733,TRK_00457,ART_0627,PL,YouTube Music,2026-04-27,373000,0.248,0.732
STR_008734,TRK_05355,ART_0359,NA,Spotify,2024-01-03,72000,0.451,0.908
STR_008735,TRK_04410,ART_0311,CM,Spotify,2026-03-06,147000,0.05,0.688
STR_008736,TRK_03933,ART_0355,IE,Apple Music,2026-03-28,835000,0.307,0.702
STR_008737,TRK_02142,ART_0365,AF,Tidal,2021-01-24,38000,0.263,0.864
STR_008738,TRK_05816,ART_0423,SV,Amazon Music,2010-11-21,132000,0.357,0.881
STR_008739,TRK_02068,ART_0527,IN,Spotify,2026-04-27,111000,0.163,0.768
STR_008740,TRK_03177,ART_0648,SG,Spotify,2025-09-26,71000,0.058,0.862
STR_008741,TRK_01793,ART_0623,NP,Spotify,2022-05-12,94000,0.115,0.778
STR_008742,TRK_05086,ART_0381,SD,Spotify,2025-09-24,342000,0.202,0.871
STR_008743,TRK_00481,ART_0508,PT,Apple Music,2026-02-07,94000,0.318,0.84
STR_008744,TRK_05667,ART_0154,CG,Spotify,2026-04-22,533000,0.263,0.91
STR_008745,TRK_01471,ART_0105,KM,Amazon Music,2025-08-23,38000,0.207,0.529
STR_008746,TRK_05290,ART_0132,NZ,Apple Music,2024-12-08,77000,0.222,0.819
STR_008747,TRK_04393,ART_0272,UG,Spotify,2015-07-01,153000,0.035,0.685
STR_008748,TRK_04012,ART_0147,BH,YouTube Music,2025-12-01,31000,0.268,0.808
STR_008749,TRK_05713,ART_0026,RO,Apple Music,2026-01-01,368000,0.285,0.863
STR_008750,TRK_03534,ART_0490,GY,Apple Music,2017-10-09,216000,0.353,0.551
STR_008751,TRK_03224,ART_0283,GR,Spotify,2025-05-05,69000,0.31,0.613
STR_008752,TRK_00129,ART_0311,TH,Spotify,2022-03-03,804000,0.468,0.707
STR_008753,TRK_03933,ART_0355,CY,Apple Music,2025-07-26,835000,0.116,0.904
STR_008754,TRK_00562,ART_0608,CD,Spotify,2026-04-27,37000,0.164,0.783
STR_008755,TRK_01639,ART_0092,BG,Spotify,2026-04-27,181999,0.049,0.742
STR_008756,TRK_05663,ART_0243,US,Apple Music,2026-04-27,558000,0.125,0.966
STR_008757,TRK_00624,ART_0212,EG,YouTube Music,2020-10-12,41000,0.36,0.548
STR_008758,TRK_04417,ART_0018,BF,Amazon Music,2020-04-18,60000,0.167,0.663
STR_008759,TRK_00437,ART_0450,BD,Amazon Music,2025-08-03,105000,0.166,0.821
STR_008760,TRK_00581,ART_0335,VU,Apple Music,2009-07-31,52000,0.224,0.767
STR_008761,TRK_05699,ART_0400,CD,Apple Music,2024-02-14,96000,0.187,0.959
STR_008762,TRK_04327,ART_0381,CI,YouTube Music,2025-11-03,35000,0.136,0.943
STR_008763,TRK_03397,ART_0217,IT,Apple Music,2026-04-27,534000,0.171,0.652
STR_008764,TRK_05096,ART_0487,UY,Spotify,2025-07-12,115000,0.216,0.674
STR_008765,TRK_01584,ART_0601,WS,Apple Music,2025-02-18,89999,0.196,0.589
STR_008766,TRK_02470,ART_0651,SL,YouTube Music,2017-11-03,323000,0.125,0.883
STR_008767,TRK_04170,ART_0346,UY,Tidal,2008-01-16,88999,0.276,0.813
STR_008768,TRK_04046,ART_0134,CU,YouTube Music,2026-02-07,92000,0.354,0.869
STR_008769,TRK_03621,ART_0209,CI,YouTube Music,2026-01-20,72000,0.083,0.741
STR_008770,TRK_00982,ART_0338,LA,Amazon Music,2025-10-24,56000,0.328,0.886
STR_008771,TRK_01112,ART_0638,MU,Apple Music,2025-12-19,31000,0.043,0.392
STR_008772,TRK_00764,ART_0515,TH,YouTube Music,2026-04-27,680000,0.33,0.517
STR_008773,TRK_04408,ART_0043,MG,Tidal,2026-03-14,33000,0.052,0.916
STR_008774,TRK_05876,ART_0099,AO,Spotify,2026-01-05,201000,0.233,0.857
STR_008775,TRK_00754,ART_0255,TO,YouTube Music,2026-04-27,261000,0.342,0.982
STR_008776,TRK_05923,ART_0377,SE,Spotify,2023-11-13,434999,0.195,0.601
STR_008777,TRK_00237,ART_0654,UY,Apple Music,2026-04-27,86999,0.133,0.845
STR_008778,TRK_05998,ART_0142,IT,Spotify,2025-11-20,124000,0.233,0.868
STR_008779,TRK_02464,ART_0478,PL,Amazon Music,2026-04-27,120000,0.282,0.933
STR_008780,TRK_02640,ART_0453,VU,Spotify,2022-07-12,35000,0.115,0.764
STR_008781,TRK_03963,ART_0221,FI,YouTube Music,2008-02-21,56000,0.16,0.608
STR_008782,TRK_05505,ART_0135,VE,Apple Music,2025-08-16,734000,0.174,0.951
STR_008783,TRK_02919,ART_0588,SK,Spotify,2009-07-04,34000,0.195,0.895
STR_008784,TRK_05505,ART_0135,BA,Apple Music,2024-10-30,734000,0.137,0.924
STR_008785,TRK_03056,ART_0437,GN,Spotify,2026-04-27,64000,0.315,0.755
STR_008786,TRK_05063,ART_0475,SV,Spotify,2024-10-23,102000,0.142,0.653
STR_008787,TRK_05041,ART_0176,MV,Apple Music,2025-12-24,108000,0.088,0.894
STR_008788,TRK_00129,ART_0311,IE,Spotify,2022-11-08,804000,0.072,0.493
STR_008789,TRK_00129,ART_0311,MX,Apple Music,2024-10-21,804000,0.069,0.879
STR_008790,TRK_02976,ART_0050,UY,Spotify,2026-04-27,32000,0.162,0.797
STR_008791,TRK_02004,ART_0611,AG,Spotify,2025-09-14,85999,0.107,0.866
STR_008792,TRK_01485,ART_0271,YE,Amazon Music,2026-04-27,39000,0.267,0.98
STR_008793,TRK_04846,ART_0609,NL,YouTube Music,2021-12-25,71000,0.228,0.855
STR_008794,TRK_04955,ART_0089,ZW,Spotify,2026-04-14,1000000,0.181,0.65
STR_008795,TRK_03013,ART_0162,CG,Apple Music,2024-11-07,43999,0.282,0.923
STR_008796,TRK_03034,ART_0442,AL,Apple Music,2025-10-11,381000,0.342,0.761
STR_008797,TRK_00129,ART_0311,VA,Apple Music,2024-09-09,804000,0.053,0.81
STR_008798,TRK_02782,ART_0140,NP,Spotify,2026-03-25,148000,0.255,0.639
STR_008799,TRK_03374,ART_0664,AZ,YouTube Music,2026-04-06,60000,0.256,0.778
STR_008800,TRK_05288,ART_0559,GN,Apple Music,2026-04-27,132000,0.293,0.827
STR_008801,TRK_05183,ART_0402,HT,YouTube Music,2020-03-24,157000,0.258,0.955
STR_008802,TRK_01033,ART_0233,SK,Apple Music,2026-04-27,186000,0.116,0.648
STR_008803,TRK_05667,ART_0154,ZA,Apple Music,2024-01-20,533000,0.106,0.842
STR_008804,TRK_04581,ART_0656,DE,Apple Music,2024-04-01,83000,0.178,0.582
STR_008805,TRK_05122,ART_0141,CY,Tidal,2026-04-27,96000,0.116,0.751
STR_008806,TRK_00764,ART_0515,KZ,Spotify,2026-04-27,680000,0.078,0.777
STR_008807,TRK_04486,ART_0626,GE,Spotify,2021-01-20,35000,0.22,0.854
STR_008808,TRK_00188,ART_0158,TG,Spotify,2017-03-20,32000,0.079,0.847
STR_008809,TRK_00764,ART_0515,ZM,YouTube Music,2026-04-27,680000,0.376,0.788
STR_008810,TRK_04871,ART_0305,KN,Spotify,2026-03-15,139000,0.146,0.744
STR_008811,TRK_05474,ART_0117,DM,Apple Music,2025-01-31,34000,0.354,0.913
STR_008812,TRK_04254,ART_0597,EG,Spotify,2026-04-27,185000,0.129,0.868
STR_008813,TRK_01985,ART_0171,GY,Spotify,2024-11-19,52000,0.082,0.864
STR_008814,TRK_00531,ART_0437,MR,Tidal,2026-04-26,525000,0.313,0.912
STR_008815,TRK_02827,ART_0418,GH,Apple Music,2026-02-21,261000,0.157,0.979
STR_008816,TRK_00754,ART_0255,PK,Apple Music,2026-04-27,261000,0.056,0.753
STR_008817,TRK_02165,ART_0318,LB,Apple Music,2025-05-23,59000,0.215,0.891
STR_008818,TRK_01577,ART_0585,LR,Spotify,2021-10-09,42999,0.267,0.787
STR_008819,TRK_03994,ART_0454,GD,Spotify,2024-08-20,31000,0.011,0.981
STR_008820,TRK_02626,ART_0025,SB,Amazon Music,2025-12-25,337000,0.371,0.936
STR_008821,TRK_02099,ART_0309,CR,Apple Music,2026-04-27,155000,0.404,0.964
STR_008822,TRK_04143,ART_0605,PT,Spotify,2019-01-26,48000,0.376,0.904
STR_008823,TRK_04544,ART_0158,MD,Apple Music,2023-03-21,43999,0.111,0.774
STR_008824,TRK_00353,ART_0690,AZ,Spotify,2024-06-07,167000,0.14,0.761
STR_008825,TRK_05903,ART_0639,LT,Amazon Music,2025-05-19,82000,0.139,0.946
STR_008826,TRK_04305,ART_0381,VA,Tidal,2024-05-15,69000,0.033,0.556
STR_008827,TRK_01823,ART_0405,CO,Tidal,2023-03-13,104000,0.124,0.923
