playlist_entry_id,user_id,playlist_name,track_id,platform,added_date,position,is_public
PLE_02281,USR_00059,Mood Land,TRK_01277,YouTube Music,2022-04-07,45,True
PLE_02282,USR_00355,Vibes City,TRK_04363,Amazon Music,2025-06-21,53,True
PLE_02283,USR_00196,Workout Quickly,TRK_01362,YouTube Music,2022-02-13,80,True
PLE_02284,USR_00319,Focus Attention,TRK_03515,YouTube Music,2026-04-27,34,False
PLE_02285,USR_00337,Workout Final,TRK_05662,YouTube Music,2021-03-07,94,True
PLE_02286,USR_00248,Workout Attorney,TRK_02853,Apple Music,2024-09-22,77,False
PLE_02287,USR_00026,Mood Might,TRK_00566,Spotify,2024-03-06,17,True
PLE_02288,USR_00193,Mood Along,TRK_03129,Apple Music,2023-05-14,62,False
PLE_02289,USR_00290,Party Best,TRK_00472,Spotify,2022-07-06,67,True
PLE_02290,USR_00463,Vibes Four,TRK_03433,Amazon Music,2009-06-30,56,True
PLE_02291,USR_00112,Study Few,TRK_02827,Apple Music,2026-01-06,18,False
PLE_02292,USR_00050,Mood Want,TRK_02878,Spotify,2021-01-08,4,True
PLE_02293,USR_00500,Study Ground,TRK_04842,Apple Music,2026-02-23,10,True
PLE_02294,USR_00075,Vibes Might,TRK_00524,Tidal,2017-12-27,75,False
PLE_02295,USR_00401,Focus Whom,TRK_03325,Spotify,2024-03-26,32,True
PLE_02296,USR_00394,Workout Money,TRK_05022,Apple Music,2025-01-24,21,False
PLE_02297,USR_00020,Focus Born,TRK_04497,YouTube Music,2004-08-24,14,True
PLE_02298,USR_00154,Focus There,TRK_05536,Spotify,2025-02-23,52,True
PLE_02299,USR_00317,Vibes Party,TRK_05946,YouTube Music,2025-06-07,67,True
PLE_02300,USR_00124,Focus Door,TRK_01545,Apple Music,2026-02-09,26,True
PLE_02301,USR_00429,Party Exactly,TRK_02726,Apple Music,2024-08-15,91,True
PLE_02302,USR_00135,Workout Population,TRK_03086,Amazon Music,2026-02-27,48,False
PLE_02303,USR_00050,Workout Money,TRK_00084,Spotify,2021-01-16,60,True
PLE_02304,USR_00498,Mood Court,TRK_01871,YouTube Music,2026-03-25,67,False
PLE_02305,USR_00156,Party Often,TRK_02309,Tidal,2024-08-13,32,True
PLE_02306,USR_00218,Focus Small,TRK_04469,YouTube Music,2025-12-27,37,True
PLE_02307,USR_00465,Chill Should,TRK_03137,YouTube Music,2015-04-30,36,True
PLE_02308,USR_00449,Party Any,TRK_03233,Apple Music,2024-12-29,60,False
PLE_02309,USR_00162,Vibes Economy,TRK_02234,YouTube Music,2025-04-15,92,True
PLE_02310,USR_00161,Focus Western,TRK_04171,Amazon Music,2026-04-27,1,True
PLE_02311,USR_00098,Sleep Again,TRK_05929,Tidal,2026-01-05,67,True
PLE_02312,USR_00056,Focus Whom,TRK_04468,Spotify,2026-03-13,98,True
PLE_02313,USR_00214,Party Exactly,TRK_05249,Apple Music,2019-08-25,29,False
PLE_02314,USR_00305,Party Today,TRK_04953,Apple Music,2025-01-21,68,True
PLE_02315,USR_00099,Focus Production,TRK_01444,YouTube Music,2020-11-27,79,False
PLE_02316,USR_00441,Focus Western,TRK_04536,Amazon Music,2026-04-27,60,False
PLE_02317,USR_00441,Study Four,TRK_00520,Amazon Music,2022-05-14,91,True
PLE_02318,USR_00094,Workout Population,TRK_03354,Apple Music,2026-02-09,63,True
PLE_02319,USR_00259,Party Interview,TRK_05667,YouTube Music,2023-12-04,99,True
PLE_02320,USR_00314,Party Movement,TRK_01167,Spotify,2011-07-11,11,False
PLE_02321,USR_00399,Workout Suddenly,TRK_00655,Apple Music,2009-11-27,89,False
PLE_02322,USR_00311,Mood Reduce,TRK_03921,Amazon Music,2021-01-25,92,True
PLE_02323,USR_00072,Party Often,TRK_02235,Amazon Music,2024-09-18,30,False
PLE_02324,USR_00494,Chill Few,TRK_02232,Apple Music,2022-03-10,50,True
PLE_02325,USR_00500,Workout Suddenly,TRK_03805,YouTube Music,2026-04-16,96,True
PLE_02326,USR_00345,Vibes Rich,TRK_04450,Amazon Music,2025-01-25,71,True
PLE_02327,USR_00390,Party Meeting,TRK_04823,Apple Music,2025-11-22,43,True
PLE_02328,USR_00321,Focus Seek,TRK_00093,YouTube Music,2023-10-22,56,True
PLE_02329,USR_00248,Sleep Run,TRK_05021,Amazon Music,2026-04-27,31,False
PLE_02330,USR_00277,Mood Special,TRK_03630,Apple Music,2025-04-11,59,True
PLE_02331,USR_00068,Party Best,TRK_05105,Spotify,2025-09-07,95,False
PLE_02332,USR_00254,Focus Whom,TRK_05850,Apple Music,2026-02-25,83,True
PLE_02333,USR_00074,Vibes Expect,TRK_03150,Tidal,2026-02-14,71,False
PLE_02334,USR_00431,Party Notice,TRK_01572,Spotify,2025-08-17,90,False
PLE_02335,USR_00229,Focus Science,TRK_00774,Spotify,2026-03-08,83,False
PLE_02336,USR_00178,Focus Whom,TRK_05881,Spotify,2026-04-10,29,False
PLE_02337,USR_00022,Vibes Four,TRK_00582,Apple Music,2026-02-07,100,True
PLE_02338,USR_00493,Party Why,TRK_04274,Apple Music,2026-01-02,83,False
PLE_02339,USR_00075,Vibes Practice,TRK_03798,Spotify,2025-03-15,26,False
PLE_02340,USR_00423,Vibes Other,TRK_04055,Spotify,2024-08-25,21,True
PLE_02341,USR_00310,Party Maybe,TRK_00879,Spotify,2026-04-27,12,True
PLE_02342,USR_00294,Party Nothing,TRK_00234,Spotify,2026-04-27,72,True
PLE_02343,USR_00139,Mood Road,TRK_02549,Amazon Music,2026-02-08,53,True
PLE_02344,USR_00040,Sleep Wait,TRK_05319,Amazon Music,2016-09-28,28,True
PLE_02345,USR_00369,Vibes Expect,TRK_04630,YouTube Music,2026-04-27,16,True
PLE_02346,USR_00288,Party Music,TRK_03711,Apple Music,2025-12-29,24,False
PLE_02347,USR_00083,Study Four,TRK_02628,YouTube Music,2025-11-02,49,True
PLE_02348,USR_00311,Chill Plan,TRK_00560,YouTube Music,2026-02-10,59,True
PLE_02349,USR_00418,Vibes Little,TRK_02236,Amazon Music,2019-05-09,32,False
PLE_02350,USR_00347,Workout Thank,TRK_03142,Apple Music,2023-11-13,9,True
PLE_02351,USR_00021,Mood Court,TRK_00181,Apple Music,2013-09-23,43,True
PLE_02352,USR_00056,Workout Mrs,TRK_03589,Spotify,2023-08-09,33,True
PLE_02353,USR_00370,Party Today,TRK_01805,Spotify,2026-03-14,33,True
PLE_02354,USR_00378,Vibes Then,TRK_01633,Spotify,2025-12-26,16,False
PLE_02355,USR_00423,Study Area,TRK_02192,Amazon Music,2024-07-19,49,False
PLE_02356,USR_00417,Mood Need,TRK_00105,Spotify,2021-07-22,59,True
PLE_02357,USR_00062,Chill Week,TRK_01901,Amazon Music,2024-10-28,10,True
PLE_02358,USR_00332,Vibes Four,TRK_04740,Spotify,2013-11-26,92,True
PLE_02359,USR_00037,Party Call,TRK_01786,Apple Music,2024-07-05,62,False
PLE_02360,USR_00351,Workout Population,TRK_05236,Apple Music,2026-04-27,79,True
PLE_02361,USR_00181,Vibes Attorney,TRK_05254,Apple Music,2026-02-16,20,True
PLE_02362,USR_00102,Party Maybe,TRK_05366,Spotify,2026-02-15,71,False
PLE_02363,USR_00316,Sleep Forget,TRK_01582,Spotify,2024-09-13,90,True
PLE_02364,USR_00183,Chill Small,TRK_01081,Spotify,2025-08-04,61,True
PLE_02365,USR_00087,Workout Inside,TRK_04056,Apple Music,2025-05-27,82,True
PLE_02366,USR_00198,Party Rich,TRK_03217,Amazon Music,2026-04-27,27,False
PLE_02367,USR_00162,Vibes Might,TRK_02705,Apple Music,2021-07-18,88,True
PLE_02368,USR_00028,Party Notice,TRK_02757,YouTube Music,2025-12-29,37,True
PLE_02369,USR_00183,Study Morning,TRK_04882,Apple Music,2019-05-14,9,True
PLE_02370,USR_00392,Sleep Run,TRK_02863,YouTube Music,2026-04-14,19,True
PLE_02371,USR_00028,Focus Blood,TRK_01317,Spotify,2025-12-03,15,True
PLE_02372,USR_00045,Mood Land,TRK_00588,Amazon Music,2017-09-22,77,True
PLE_02373,USR_00067,Chill Off,TRK_03662,Spotify,2024-10-31,90,True
PLE_02374,USR_00132,Focus Door,TRK_00808,Spotify,2026-04-27,66,False
PLE_02375,USR_00379,Party Call,TRK_05954,Spotify,2025-05-21,80,True
PLE_02376,USR_00090,Sleep Including,TRK_05488,YouTube Music,2025-07-23,94,False
PLE_02377,USR_00110,Mood Know,TRK_00930,YouTube Music,2025-11-15,2,True
PLE_02378,USR_00500,Study Analysis,TRK_04867,Spotify,2024-01-30,29,True
PLE_02379,USR_00328,Party Right,TRK_01713,YouTube Music,2026-03-12,35,True
PLE_02380,USR_00052,Focus First,TRK_01677,Amazon Music,2024-05-01,85,True
PLE_02381,USR_00279,Sleep Forget,TRK_05268,Apple Music,2022-08-13,58,False
PLE_02382,USR_00024,Sleep Carry,TRK_02051,YouTube Music,2025-08-19,60,True
PLE_02383,USR_00079,Vibes Practice,TRK_05243,YouTube Music,2024-10-16,84,True
PLE_02384,USR_00027,Mood Significant,TRK_01851,Amazon Music,2025-06-09,90,True
PLE_02385,USR_00101,Workout Themselves,TRK_04283,Spotify,2021-06-14,18,True
PLE_02386,USR_00086,Chill Read,TRK_02120,Spotify,2026-02-26,24,True
PLE_02387,USR_00401,Chill Special,TRK_01301,Spotify,2015-07-11,11,True
PLE_02388,USR_00088,Study Live,TRK_04334,Amazon Music,2025-09-25,82,False
PLE_02389,USR_00301,Study Now,TRK_05966,Spotify,2025-12-20,6,True
PLE_02390,USR_00486,Workout Teach,TRK_02685,Apple Music,2025-01-11,29,True
PLE_02391,USR_00249,Sleep Both,TRK_04706,Apple Music,2025-02-23,8,True
PLE_02392,USR_00250,Chill Central,TRK_01091,Spotify,2023-06-21,80,False
PLE_02393,USR_00428,Focus Behavior,TRK_04165,Spotify,2025-08-14,89,False
PLE_02394,USR_00453,Workout My,TRK_04047,Apple Music,2024-12-24,29,True
PLE_02395,USR_00488,Focus Man,TRK_01359,Amazon Music,2026-02-06,60,True
PLE_02396,USR_00486,Chill Off,TRK_01420,Spotify,2013-04-22,72,True
PLE_02397,USR_00066,Focus Cost,TRK_02058,Apple Music,2025-11-08,54,False
PLE_02398,USR_00417,Focus Attention,TRK_01226,YouTube Music,2019-02-23,100,False
PLE_02399,USR_00402,Study Area,TRK_01165,Spotify,2026-04-12,57,True
PLE_02400,USR_00384,Workout Federal,TRK_00092,Apple Music,2023-01-20,59,True
PLE_02401,USR_00051,Focus Performance,TRK_00270,YouTube Music,2026-03-08,42,False
PLE_02402,USR_00223,Focus Born,TRK_00797,Apple Music,2024-09-19,17,True
PLE_02403,USR_00081,Mood College,TRK_02485,Spotify,2024-11-25,15,True
PLE_02404,USR_00160,Party Difference,TRK_03222,Spotify,2021-10-14,35,True
PLE_02405,USR_00143,Focus Church,TRK_01161,Spotify,2025-08-23,67,False
PLE_02406,USR_00403,Vibes Four,TRK_03671,Spotify,2025-07-02,49,True
PLE_02407,USR_00027,Focus Attention,TRK_05784,YouTube Music,2026-02-17,24,True
PLE_02408,USR_00214,Workout Themselves,TRK_01289,Apple Music,2026-04-27,10,True
PLE_02409,USR_00479,Chill Read,TRK_04040,Apple Music,2023-04-28,35,True
PLE_02410,USR_00256,Party Interview,TRK_03210,Tidal,2025-11-06,60,False
PLE_02411,USR_00441,Sleep Reduce,TRK_00177,Apple Music,2025-03-02,88,True
PLE_02412,USR_00006,Party Rich,TRK_05730,Spotify,2016-01-19,81,True
PLE_02413,USR_00436,Study Ground,TRK_01079,YouTube Music,2026-04-27,28,False
PLE_02414,USR_00479,Chill Campaign,TRK_03699,Spotify,2026-01-27,71,True
PLE_02415,USR_00462,Mood Brother,TRK_04026,Amazon Music,2025-06-10,79,False
PLE_02416,USR_00404,Mood Interesting,TRK_03328,YouTube Music,2024-11-22,80,False
PLE_02417,USR_00411,Party Leader,TRK_05470,YouTube Music,2013-12-25,56,True
PLE_02418,USR_00021,Sleep Both,TRK_01985,Amazon Music,2026-03-21,70,False
PLE_02419,USR_00251,Sleep Interesting,TRK_02917,Spotify,2024-01-20,77,True
PLE_02420,USR_00396,Mood Court,TRK_04793,Apple Music,2026-04-05,27,False
PLE_02421,USR_00447,Mood Land,TRK_02106,YouTube Music,2025-10-20,93,False
PLE_02422,USR_00329,Chill Read,TRK_01969,Spotify,2023-01-24,44,True
PLE_02423,USR_00277,Party Interview,TRK_03185,YouTube Music,2026-04-27,90,False
PLE_02424,USR_00152,Vibes Other,TRK_01112,Amazon Music,2026-02-12,30,False
PLE_02425,USR_00445,Study Analysis,TRK_04862,Spotify,2025-08-29,25,False
PLE_02426,USR_00076,Mood International,TRK_00610,Spotify,2023-05-01,28,True
PLE_02427,USR_00041,Mood Significant,TRK_03524,Amazon Music,2021-06-14,92,True
PLE_02428,USR_00496,Vibes Expect,TRK_04733,YouTube Music,2026-02-13,54,False
PLE_02429,USR_00463,Mood Manager,TRK_00677,Apple Music,2026-03-04,63,True
PLE_02430,USR_00277,Party Rich,TRK_02608,Tidal,2025-06-28,96,False
PLE_02431,USR_00450,Sleep Approach,TRK_02296,Amazon Music,2026-02-15,85,False
PLE_02432,USR_00263,Focus On,TRK_03428,Spotify,2026-01-25,11,True
PLE_02433,USR_00332,Study Four,TRK_02423,Apple Music,2025-12-26,87,False
PLE_02434,USR_00039,Workout Where,TRK_05731,Spotify,2024-12-03,4,True
PLE_02435,USR_00461,Party Capital,TRK_01358,Apple Music,2024-07-05,13,False
PLE_02436,USR_00070,Focus Appear,TRK_05777,Spotify,2026-02-26,81,True
PLE_02437,USR_00107,Sleep Again,TRK_02464,Spotify,2026-04-27,8,False
PLE_02438,USR_00407,Workout Skin,TRK_02718,Tidal,2026-03-11,44,True
PLE_02439,USR_00407,Party Often,TRK_03839,Spotify,2025-08-07,96,True
PLE_02440,USR_00410,Mood Doctor,TRK_05505,Amazon Music,2025-01-25,21,True
PLE_02441,USR_00270,Mood Seek,TRK_01403,Apple Music,2026-04-27,78,True
PLE_02442,USR_00211,Mood Home,TRK_05388,YouTube Music,2022-12-27,96,True
PLE_02443,USR_00021,Vibes Rich,TRK_03246,Apple Music,2026-03-14,97,True
PLE_02444,USR_00293,Chill Off,TRK_01982,Apple Music,2024-03-01,47,False
PLE_02445,USR_00120,Mood Doctor,TRK_01427,YouTube Music,2026-01-02,78,True
PLE_02446,USR_00376,Study Woman,TRK_03477,Spotify,2026-04-27,90,True
PLE_02447,USR_00394,Mood Might,TRK_01139,Spotify,2026-04-27,84,False
PLE_02448,USR_00077,Sleep Box,TRK_04834,Spotify,2026-04-01,70,True
PLE_02449,USR_00487,Focus Seek,TRK_02035,Amazon Music,2026-04-27,71,True
PLE_02450,USR_00115,Party Argue,TRK_00970,Spotify,2023-06-05,48,True
PLE_02451,USR_00008,Chill This,TRK_05809,Spotify,2025-09-05,74,False
PLE_02452,USR_00359,Chill Just,TRK_03352,YouTube Music,2022-04-20,38,True
PLE_02453,USR_00185,Focus Whom,TRK_04654,YouTube Music,2023-04-04,76,True
PLE_02454,USR_00205,Sleep Capital,TRK_00044,Spotify,2025-09-28,36,True
PLE_02455,USR_00175,Workout Official,TRK_00751,Spotify,2026-04-27,40,False
PLE_02456,USR_00190,Focus Whom,TRK_02860,Apple Music,2026-01-14,38,True
PLE_02457,USR_00101,Study Analysis,TRK_00917,YouTube Music,2025-02-25,75,True
PLE_02458,USR_00143,Mood Drug,TRK_05785,Amazon Music,2026-03-30,23,False
PLE_02459,USR_00079,Sleep Themselves,TRK_02575,Spotify,2026-04-10,59,True
PLE_02460,USR_00243,Mood Significant,TRK_01628,Apple Music,2026-03-02,54,True
PLE_02461,USR_00145,Sleep Again,TRK_00148,Apple Music,2026-02-24,25,True
PLE_02462,USR_00055,Vibes Usually,TRK_05660,Spotify,2024-02-17,58,True
PLE_02463,USR_00282,Party Music,TRK_00264,Spotify,2023-08-20,62,True
PLE_02464,USR_00352,Workout Population,TRK_03330,Apple Music,2024-08-13,85,True
PLE_02465,USR_00371,Mood Court,TRK_00856,Apple Music,2026-04-02,63,False
PLE_02466,USR_00162,Focus Yeah,TRK_01362,Spotify,2022-11-04,10,True
PLE_02467,USR_00252,Mood Need,TRK_04908,Spotify,2026-04-08,40,True
PLE_02468,USR_00023,Mood Consider,TRK_00784,YouTube Music,2024-03-18,72,False
PLE_02469,USR_00280,Study Ground,TRK_02063,Spotify,2026-03-08,72,True
PLE_02470,USR_00450,Workout Official,TRK_00405,Amazon Music,2018-07-24,34,True
PLE_02471,USR_00175,Party Model,TRK_05195,Apple Music,2021-03-29,11,True
PLE_02472,USR_00401,Sleep Approach,TRK_04044,Spotify,2026-04-27,79,True
PLE_02473,USR_00439,Chill Explain,TRK_02620,Spotify,2025-11-24,79,True
PLE_02474,USR_00173,Mood About,TRK_02252,Apple Music,2025-09-18,8,False
PLE_02475,USR_00318,Chill Campaign,TRK_05597,Spotify,2026-03-26,56,False
PLE_02476,USR_00124,Vibes Party,TRK_02771,Amazon Music,2026-04-27,53,True
PLE_02477,USR_00084,Chill Growth,TRK_03417,Apple Music,2022-07-11,80,True
PLE_02478,USR_00416,Study Four,TRK_00596,Apple Music,2022-12-07,41,False
PLE_02479,USR_00414,Chill Notice,TRK_05177,Apple Music,2025-10-03,63,True
PLE_02480,USR_00189,Study Now,TRK_01930,Spotify,2026-04-18,28,True
PLE_02481,USR_00078,Focus Science,TRK_04055,Spotify,2024-10-21,45,True
PLE_02482,USR_00327,Focus Whom,TRK_03620,Spotify,2026-01-22,40,True
PLE_02483,USR_00182,Mood Brother,TRK_00817,Spotify,2026-04-27,57,False
PLE_02484,USR_00168,Mood Special,TRK_05967,Spotify,2026-04-14,36,True
PLE_02485,USR_00211,Chill Itself,TRK_01775,Spotify,2026-03-18,97,False
PLE_02486,USR_00245,Workout Effort,TRK_01691,Amazon Music,2025-05-01,98,True
PLE_02487,USR_00355,Chill Growth,TRK_02957,Spotify,2022-06-01,65,True
PLE_02488,USR_00477,Vibes Expect,TRK_04517,Apple Music,2026-04-27,55,True
PLE_02489,USR_00388,Mood Know,TRK_04733,Spotify,2026-04-03,93,True
PLE_02490,USR_00220,Workout Skin,TRK_05089,Spotify,2022-12-25,63,False
PLE_02491,USR_00435,Study Live,TRK_02225,Spotify,2026-04-24,96,True
PLE_02492,USR_00303,Sleep Whom,TRK_00850,Amazon Music,2026-02-25,72,False
PLE_02493,USR_00173,Workout Themselves,TRK_04594,YouTube Music,2020-11-27,88,False
PLE_02494,USR_00073,Vibes Expect,TRK_05534,YouTube Music,2025-10-08,52,True
PLE_02495,USR_00251,Party Article,TRK_02859,Spotify,2026-04-27,71,False
PLE_02496,USR_00410,Sleep Interesting,TRK_05546,YouTube Music,2026-02-12,49,True
PLE_02497,USR_00032,Vibes Four,TRK_02792,Spotify,2023-02-07,82,False
PLE_02498,USR_00317,Mood Manager,TRK_01365,Spotify,2025-09-29,78,False
PLE_02499,USR_00408,Sleep Boy,TRK_00298,Spotify,2025-01-09,36,True
PLE_02500,USR_00070,Chill Should,TRK_00460,Apple Music,2021-09-25,39,True
PLE_02501,USR_00014,Workout Operation,TRK_01866,Spotify,2026-04-19,5,False
PLE_02502,USR_00067,Sleep Whom,TRK_00764,Amazon Music,2026-04-27,59,False
PLE_02503,USR_00156,Vibes Reality,TRK_00888,Apple Music,2026-04-27,7,True
PLE_02504,USR_00484,Vibes Economy,TRK_05400,Spotify,2022-09-25,85,True
PLE_02505,USR_00032,Party Article,TRK_01933,Spotify,2024-08-07,19,True
PLE_02506,USR_00205,Sleep Approach,TRK_05611,YouTube Music,2023-08-10,73,True
PLE_02507,USR_00202,Sleep Again,TRK_04151,YouTube Music,2024-05-03,75,True
PLE_02508,USR_00196,Workout Mrs,TRK_05613,Amazon Music,2024-08-30,23,False
PLE_02509,USR_00273,Vibes Apply,TRK_00010,YouTube Music,2024-06-18,58,True
PLE_02510,USR_00360,Mood In,TRK_05908,Apple Music,2024-07-18,15,True
PLE_02511,USR_00003,Focus Sound,TRK_04891,Tidal,2024-07-21,6,True
PLE_02512,USR_00308,Chill Notice,TRK_05500,Spotify,2026-04-12,39,True
PLE_02513,USR_00045,Study You,TRK_03922,Spotify,2023-02-28,67,False
PLE_02514,USR_00067,Study You,TRK_05488,Spotify,2026-02-06,65,True
PLE_02515,USR_00393,Focus Behavior,TRK_04278,Amazon Music,2023-10-30,8,True
PLE_02516,USR_00488,Sleep Approach,TRK_04022,Spotify,2024-01-23,21,True
PLE_02517,USR_00330,Workout Inside,TRK_04562,Amazon Music,2009-05-21,36,False
PLE_02518,USR_00020,Sleep Boy,TRK_03141,Spotify,2025-06-21,52,True
PLE_02519,USR_00446,Party Really,TRK_02698,YouTube Music,2025-12-21,30,False
PLE_02520,USR_00192,Party Today,TRK_02065,Apple Music,2024-06-20,73,True
PLE_02521,USR_00267,Focus Western,TRK_03827,YouTube Music,2026-04-27,53,True
PLE_02522,USR_00447,Sleep Reduce,TRK_00704,Amazon Music,2026-02-05,23,False
PLE_02523,USR_00287,Chill Campaign,TRK_01130,Tidal,2026-03-23,71,True
PLE_02524,USR_00401,Party Notice,TRK_02721,Spotify,2025-06-12,71,True
PLE_02525,USR_00236,Mood Interesting,TRK_04767,Apple Music,2026-02-04,64,True
PLE_02526,USR_00465,Workout He,TRK_01872,Apple Music,2016-09-17,44,True
PLE_02527,USR_00376,Study Response,TRK_00784,Tidal,2024-02-18,60,True
PLE_02528,USR_00118,Workout Operation,TRK_00200,YouTube Music,2026-03-25,19,True
PLE_02529,USR_00303,Vibes Consider,TRK_04352,Tidal,2026-04-27,72,False
PLE_02530,USR_00056,Study Beat,TRK_04388,Amazon Music,2024-04-17,37,True
PLE_02531,USR_00381,Vibes Then,TRK_03752,Apple Music,2025-07-13,86,False
PLE_02532,USR_00213,Focus Program,TRK_01516,Amazon Music,2025-10-21,77,True
PLE_02533,USR_00060,Mood College,TRK_03022,Apple Music,2025-12-08,67,True
PLE_02534,USR_00065,Sleep Really,TRK_01980,Apple Music,2026-01-06,10,True
PLE_02535,USR_00091,Study Boy,TRK_02405,Amazon Music,2024-02-06,99,False
PLE_02536,USR_00394,Workout Effort,TRK_05049,Spotify,2025-06-23,51,True
PLE_02537,USR_00347,Chill Just,TRK_00469,Tidal,2022-05-10,70,True
PLE_02538,USR_00267,Focus Western,TRK_01936,Spotify,2026-01-28,4,True
PLE_02539,USR_00479,Mood Manager,TRK_04752,Tidal,2026-03-01,70,True
PLE_02540,USR_00019,Mood Special,TRK_00991,YouTube Music,2026-04-27,62,True
PLE_02541,USR_00446,Study Area,TRK_05125,Tidal,2025-09-26,71,False
PLE_02542,USR_00261,Mood Manager,TRK_05521,Spotify,2026-03-28,61,True
PLE_02543,USR_00202,Vibes Four,TRK_00520,Amazon Music,2021-03-07,9,True
PLE_02544,USR_00446,Party Minute,TRK_03826,YouTube Music,2020-10-13,28,True
PLE_02545,USR_00350,Sleep Capital,TRK_01988,Amazon Music,2025-10-21,58,False
PLE_02546,USR_00150,Workout Individual,TRK_00007,Apple Music,2024-10-18,47,False
PLE_02547,USR_00278,Mood Along,TRK_03179,Spotify,2024-09-19,85,False
PLE_02548,USR_00009,Chill Measure,TRK_05375,Apple Music,2024-07-23,40,True
PLE_02549,USR_00369,Workout Arrive,TRK_01282,Spotify,2026-01-27,53,True
PLE_02550,USR_00007,Mood College,TRK_00898,Amazon Music,2010-11-09,29,True
PLE_02551,USR_00174,Mood Together,TRK_05826,Spotify,2026-04-19,72,True
PLE_02552,USR_00135,Focus Whom,TRK_05504,Amazon Music,2023-02-05,68,True
PLE_02553,USR_00360,Focus Sound,TRK_01721,YouTube Music,2020-04-07,95,True
PLE_02554,USR_00477,Study Analysis,TRK_05492,Apple Music,2026-03-17,70,True
PLE_02555,USR_00151,Sleep Both,TRK_01818,Spotify,2025-01-04,25,False
PLE_02556,USR_00483,Vibes Usually,TRK_02506,Apple Music,2021-04-12,80,True
PLE_02557,USR_00306,Focus Small,TRK_00984,Apple Music,2026-04-27,43,True
PLE_02558,USR_00390,Party Right,TRK_00500,Spotify,2026-04-26,91,True
PLE_02559,USR_00372,Focus Share,TRK_00189,Apple Music,2025-04-25,97,True
PLE_02560,USR_00200,Chill Exactly,TRK_00088,Apple Music,2024-08-01,77,False
PLE_02561,USR_00426,Focus Seek,TRK_04254,Apple Music,2026-04-27,74,True
PLE_02562,USR_00018,Sleep Wait,TRK_05741,YouTube Music,2026-01-28,14,False
PLE_02563,USR_00352,Mood Court,TRK_00645,Amazon Music,2025-12-12,19,True
PLE_02564,USR_00354,Chill Special,TRK_01122,Apple Music,2026-04-27,95,True
PLE_02565,USR_00060,Chill Film,TRK_04485,Apple Music,2025-11-17,91,True
PLE_02566,USR_00298,Focus Cost,TRK_00032,Apple Music,2022-05-10,87,True
PLE_02567,USR_00382,Sleep Boy,TRK_00060,Amazon Music,2025-12-20,5,True
PLE_02568,USR_00049,Party Capital,TRK_03752,YouTube Music,2023-06-18,43,True
PLE_02569,USR_00306,Mood Know,TRK_04000,Apple Music,2024-08-15,82,True
PLE_02570,USR_00469,Study Beat,TRK_02935,YouTube Music,2024-03-16,47,True
PLE_02571,USR_00226,Workout Suddenly,TRK_02958,Amazon Music,2024-12-19,70,False
PLE_02572,USR_00410,Chill Career,TRK_03805,Amazon Music,2026-04-16,35,True
PLE_02573,USR_00468,Focus Door,TRK_04055,Apple Music,2022-05-26,90,True
PLE_02574,USR_00282,Vibes Party,TRK_05189,YouTube Music,2022-07-24,81,True
PLE_02575,USR_00003,Party Movement,TRK_04269,Spotify,2024-04-24,73,False
PLE_02576,USR_00109,Mood In,TRK_00233,YouTube Music,2023-05-02,48,True
PLE_02577,USR_00044,Chill Measure,TRK_03321,Tidal,2026-03-13,28,True
PLE_02578,USR_00055,Sleep Really,TRK_01557,Spotify,2026-01-11,50,True
PLE_02579,USR_00080,Sleep Run,TRK_04923,Spotify,2026-04-27,40,True
PLE_02580,USR_00475,Mood Interesting,TRK_01216,Spotify,2026-04-27,16,True
PLE_02581,USR_00235,Party Oil,TRK_02868,Apple Music,2026-01-31,77,True
PLE_02582,USR_00085,Vibes Economy,TRK_03003,Amazon Music,2023-05-02,33,False
PLE_02583,USR_00494,Party Gun,TRK_04198,Amazon Music,2023-11-08,42,True
PLE_02584,USR_00236,Mood International,TRK_03351,Apple Music,2024-09-28,48,True
PLE_02585,USR_00049,Party Method,TRK_03504,Apple Music,2026-04-27,8,True
PLE_02586,USR_00035,Focus Mission,TRK_00802,Spotify,2025-11-28,77,True
PLE_02587,USR_00273,Mood Along,TRK_02935,YouTube Music,2020-10-05,19,True
PLE_02588,USR_00284,Focus Door,TRK_03323,Spotify,2026-04-27,46,False
PLE_02589,USR_00017,Chill Itself,TRK_01161,Apple Music,2025-09-27,7,False
PLE_02590,USR_00230,Chill Measure,TRK_02864,Apple Music,2025-05-29,37,False
PLE_02591,USR_00193,Chill Special,TRK_01504,Spotify,2021-05-19,49,False
PLE_02592,USR_00441,Focus Blood,TRK_00836,Apple Music,2025-11-17,33,False
PLE_02593,USR_00495,Workout Effort,TRK_01347,Spotify,2023-12-27,73,True
PLE_02594,USR_00264,Chill Explain,TRK_02102,Amazon Music,2025-10-27,56,True
PLE_02595,USR_00490,Focus Appear,TRK_00983,Spotify,2014-12-31,62,False
PLE_02596,USR_00222,Party Young,TRK_00824,Amazon Music,2025-10-20,43,True
PLE_02597,USR_00290,Party Leader,TRK_03555,Spotify,2026-04-26,68,True
PLE_02598,USR_00173,Sleep Wait,TRK_00775,YouTube Music,2022-05-28,43,False
PLE_02599,USR_00068,Focus Suddenly,TRK_02953,Apple Music,2024-10-17,50,False
PLE_02600,USR_00490,Sleep Box,TRK_01424,Spotify,2026-04-01,25,True
