track_id,album_id,artist_id,title,track_number,duration_ms,explicit,release_date,isrc,popularity_score
TRK_05383,ALB_1486,ART_0623,Risk,4,183759,False,2025-03-15,TH068XDK414,0.04
TRK_05384,ALB_0068,ART_0603,Government Girl Say Technology,3,217002,False,2024-10-19,PH381KME567,0.034
TRK_05385,ALB_0347,ART_0619,Poor Morning Gas Interesting,3,219856,False,2025-05-28,ET023NMF276,0.034
TRK_05386,ALB_0647,ART_0368,Rollin Indeed,3,176488,False,2025-03-20,LC949CZH739,0.039
TRK_05387,ALB_0979,ART_0475,Rollin Major,6,184927,True,2025-03-01,KZ659GIY647,0.056
TRK_05388,ALB_1124,ART_0438,Subject Purpose,6,244917,False,2022-10-02,RO534GOK096,0.046
TRK_05389,ALB_1435,ART_0351,Toward Pay,5,307321,False,2025-11-15,ZM511NZS756,0.051
TRK_05390,ALB_0856,ART_0483,Start Around Anyone,6,304397,False,2018-09-15,CL091NAN626,0.035
TRK_05391,ALB_0891,ART_0100,River Kind,3,194073,False,2024-06-26,QA278ZZL332,0.041
TRK_05392,ALB_1226,ART_0572,Sonata No. 6,10,235964,False,2019-12-12,MU373YHL196,0.031
TRK_05393,ALB_0653,ART_0370,Fly,5,306599,False,2020-07-20,FI698CBE120,0.064
TRK_05394,ALB_0893,ART_0611,News Past Citizen Learn,3,210142,False,2002-06-29,MN691EKN470,0.225
TRK_05395,ALB_0776,ART_0317,Step Myself Weight Should,2,335162,False,2021-11-06,AE454YBF164,0.038
TRK_05396,ALB_0955,ART_0147,Rate Goal,5,233001,True,2023-04-17,AD665MDC285,0.031
TRK_05397,ALB_1305,ART_0642,Employee Hear Reason,4,152847,False,2024-10-13,SE685JIV922,0.033
TRK_05398,ALB_1344,ART_0119,With Adult His,3,297227,False,2024-10-20,LY977RIO414,0.048
TRK_05399,ALB_1426,ART_0586,Argue Medical,5,318439,False,2026-02-13,AD342DLE068,0.046
TRK_05400,ALB_0036,ART_0180,Under Agree,5,195080,False,2018-01-21,RS668HZF708,0.06
TRK_05401,ALB_0285,ART_0046,Popular,6,211255,False,2015-09-21,MW211JPC671,0.035
TRK_05402,ALB_1300,ART_0457,Enter Recent Medical,5,303304,False,2025-07-12,MY599AQA801,0.057
TRK_05403,ALB_0708,ART_0423,Help,2,684244,True,2025-12-13,ST136WJC622,0.051
TRK_05404,ALB_0898,ART_0681,Heart Of,2,242693,True,2026-03-06,MT102TSX130,0.036
TRK_05405,ALB_1303,ART_0093,Ago,5,329418,False,2018-01-05,TO639JMS947,0.043
TRK_05406,ALB_0738,ART_0555,Morning Author Entire,5,183233,False,2024-11-24,AF824VDK740,0.033
TRK_05407,ALB_0882,ART_0010,Rock,4,258012,False,2025-04-30,KI344XYB417,0.04
TRK_05408,ALB_1455,ART_0030,Summer Become While Huge,6,245132,False,2026-04-27,BT323XAH929,0.077
TRK_05409,ALB_0751,ART_0626,Whom,2,151177,False,1993-11-14,GQ976IZG103,0.039
TRK_05410,ALB_0104,ART_0022,Heart Including,3,191762,False,2020-05-14,LU808QER726,0.068
TRK_05411,ALB_0551,ART_0158,Almost Reason Probably Role,4,187854,False,2022-11-30,VN388BRV309,0.045
TRK_05412,ALB_0742,ART_0549,Phone Beautiful,5,1192523,False,2025-05-21,TL729ARI193,0.033
TRK_05413,ALB_1020,ART_0161,Single Almost Where,4,189503,False,2022-08-17,MM905HFW273,0.045
TRK_05414,ALB_0300,ART_0279,Near Theory,2,151393,False,2021-03-02,MG672KGY241,0.041
TRK_05415,ALB_1273,ART_0201,Under Road Record Whether,6,196041,False,2024-06-24,SI410ZLM195,0.038
TRK_05416,ALB_1402,ART_0120,Pick Cost Consider,5,266130,False,2024-12-25,TV244BFW406,0.032
TRK_05417,ALB_0012,ART_0236,Off Computer Campaign,5,188149,False,2025-07-31,BF976EJM486,0.039
TRK_05418,ALB_0719,ART_0453,Smile,12,217380,False,2020-08-06,TJ255OLZ914,0.032
TRK_05419,ALB_0289,ART_0437,Avoid Boy,2,298406,False,2026-04-27,RO245EGL605,0.032
TRK_05420,ALB_1183,ART_0624,Area Point,1,247195,False,2021-02-28,TG617FHM808,0.039
TRK_05421,ALB_0130,ART_0581,Future Which Responsibility,4,309092,False,2000-03-09,PA324DDV205,0.036
TRK_05422,ALB_0756,ART_0064,Development Hair Short,1,249987,True,2026-04-27,TT257YEP072,0.094
TRK_05423,ALB_1343,ART_0640,Sea Church Ability,2,222197,True,2015-07-26,IN699UCJ811,0.037
TRK_05424,ALB_0882,ART_0010,Trial Power,5,186279,True,2025-04-30,GT702FFY616,0.057
TRK_05425,ALB_1462,ART_0381,Treat Little Stage Apply,5,188827,False,2022-10-28,CY410GBI262,0.042
TRK_05426,ALB_0562,ART_0240,Deal Near Strong,3,150665,False,2024-10-05,AM914PIZ319,0.052
TRK_05427,ALB_0935,ART_0065,Theory,6,157089,False,2003-11-02,IE153MKO118,0.035
TRK_05428,ALB_0245,ART_0029,Approach State,2,235062,False,2024-07-31,BR397HEL298,0.105
TRK_05429,ALB_0897,ART_0590,More Upon,3,343171,False,2024-06-02,BN304EQZ238,0.042
TRK_05430,ALB_1446,ART_0352,Mean Against,2,223288,False,2024-05-17,TZ007SKT796,0.066
TRK_05431,ALB_1454,ART_0437,Leave Lead Alone,1,272438,True,2023-01-29,PL852NEM539,0.037
TRK_05432,ALB_1473,ART_0540,Trip Follow Final Attention,4,187694,False,2023-12-23,CM744YLW851,0.032
TRK_05433,ALB_0888,ART_0437,Education Watch Provide,10,272594,False,2021-09-23,GA440PGX258,0.05
TRK_05434,ALB_1274,ART_0181,Society Trial Act Modern,4,227186,False,2025-09-11,CZ171RIU087,0.031
TRK_05435,ALB_0251,ART_0188,During Fund,4,165397,False,2024-12-28,ZM964VCR608,0.04
TRK_05436,ALB_0947,ART_0148,Care Star Economy,1,273659,False,2024-05-08,SA753VCY881,0.033
TRK_05437,ALB_0438,ART_0691,Itself Different,4,176277,False,2016-01-31,ET247AQH811,0.047
TRK_05438,ALB_1140,ART_0242,Vibin Student,3,200398,True,2024-10-17,NP219QXS897,0.165
TRK_05439,ALB_0083,ART_0528,Know,5,318502,False,2025-10-24,TT316RRE815,0.04
TRK_05440,ALB_0051,ART_0046,Important,6,181131,True,2017-08-11,JO919ORR070,0.064
TRK_05441,ALB_0525,ART_0515,Game Out Heavy,3,319116,False,2026-04-27,TR230ZNA661,0.042
TRK_05442,ALB_0331,ART_0612,Boy President Site,2,315320,False,2026-04-27,KE252HMN467,0.041
TRK_05443,ALB_1243,ART_0097,Artist Resource Wife Song,6,337287,False,2025-10-25,RU390MVI875,0.097
TRK_05444,ALB_0880,ART_0584,Vibin Ready,4,218869,False,2025-05-04,TM832QMU435,0.08
TRK_05445,ALB_1076,ART_0092,Whiskey That,6,347270,False,2023-11-29,ML133VMX316,0.06
TRK_05446,ALB_0165,ART_0148,Heart Whatever,3,202189,False,2025-12-12,IQ323KOW246,0.036
TRK_05447,ALB_1019,ART_0394,Rollin Heart,4,217530,True,2026-03-14,CM697QFZ883,0.043
TRK_05448,ALB_1292,ART_0358,Than,9,795389,False,2016-05-17,PY720FHG439,0.034
TRK_05449,ALB_0282,ART_0454,Mention Quickly Center,4,274984,False,2024-08-02,CG696WXU564,0.039
TRK_05450,ALB_1029,ART_0437,Discover,5,318377,False,2026-04-27,US284FBM034,0.041
TRK_05451,ALB_0512,ART_0363,Husband Scientist,2,190752,False,2020-11-18,MD440MLU668,0.066
TRK_05452,ALB_0769,ART_0487,Feel Future Claim,4,783127,False,2018-05-16,ET693EGP080,0.082
TRK_05453,ALB_0389,ART_0049,Protect Must Company Practice,5,311545,False,2014-04-29,TN830ZWB200,0.039
TRK_05454,ALB_1015,ART_0166,Product,5,194378,False,2011-02-01,KH572QHA386,0.031
TRK_05455,ALB_1145,ART_0639,River Similar,4,314348,False,2024-06-04,BE186PXU191,0.072
TRK_05456,ALB_1334,ART_0045,River Within,2,265285,False,2025-12-18,TW640ICY695,0.033
TRK_05457,ALB_0988,ART_0295,Whole Seat Away Standard,11,255525,False,2016-03-21,BD477PZH350,0.047
TRK_05458,ALB_0062,ART_0447,Music,4,267146,False,2026-04-07,SM497OLK416,0.031
TRK_05459,ALB_1290,ART_0680,Stackin New,3,228074,True,2017-11-10,KW563QAL366,0.038
TRK_05460,ALB_0905,ART_0487,Symphony No. 12,4,1018780,False,2020-10-06,GR521GHJ792,0.195
TRK_05461,ALB_0762,ART_0691,Winnin Contain,4,160197,True,2020-09-22,SN913BJD051,0.032
TRK_05462,ALB_0206,ART_0424,Beat Adult Too,9,219988,False,2012-05-20,SK147TVY960,0.039
TRK_05463,ALB_1155,ART_0437,Cell With Describe Opportunity,8,298495,True,2019-06-14,PK976URM885,0.036
TRK_05464,ALB_0406,ART_0284,End Poor,7,330581,False,2022-03-13,IS582ZNE954,0.085
TRK_05465,ALB_1325,ART_0079,Debate Detail,4,210794,False,2026-04-27,AG030YQZ471,0.074
TRK_05466,ALB_0669,ART_0334,Vibin Task,5,187808,False,2024-10-12,CZ342HIO530,0.034
TRK_05467,ALB_0702,ART_0120,Never,3,190102,False,2025-11-21,ZM194FIL001,0.032
TRK_05468,ALB_1066,ART_0056,Gas Appear Professional,4,193376,False,2012-08-20,SC187YWA414,0.047
TRK_05469,ALB_0425,ART_0437,Step Prepare Late Management,7,261406,False,2025-01-21,ZM437FQP375,0.036
TRK_05470,ALB_0396,ART_0088,Health Dream Fly Score,2,163831,False,2008-09-14,NP222WZY847,0.05
TRK_05471,ALB_0301,ART_0347,Along Particularly Fill Trade,3,223877,False,2023-01-12,TR091MOX261,0.031
TRK_05472,ALB_0733,ART_0628,Never Hard Father,2,170190,False,2023-06-23,ST594GMZ004,0.032
TRK_05473,ALB_0334,ART_0651,Husband Itself,8,187830,False,2002-09-29,TG469MUY544,0.051
TRK_05474,ALB_0643,ART_0117,Flexin Size,3,184538,False,2022-03-04,ME977WEK556,0.034
TRK_05475,ALB_0189,ART_0344,Early Admit,7,220596,False,2026-04-27,BR522BOF904,0.071
TRK_05476,ALB_1020,ART_0161,Heavy,5,202075,True,2022-08-17,AR762BGJ942,0.031
TRK_05477,ALB_1229,ART_0441,Vibin Skill,3,164834,False,2025-07-22,CD722OQL094,0.034
TRK_05478,ALB_0744,ART_0655,Culture,2,1154010,False,2025-10-26,AR824PXD198,0.525
TRK_05479,ALB_0423,ART_0022,Lay Mention,3,275561,False,2024-08-10,GH413CTS723,0.039
TRK_05480,ALB_0532,ART_0516,Lead Firm Between,5,231590,False,2025-07-18,GH618KFG774,0.052
TRK_05481,ALB_0550,ART_0407,Travel Or,3,207034,True,2025-11-28,GE525ZUU853,0.033
TRK_05482,ALB_0633,ART_0617,Play Peace,6,223170,False,2026-01-05,LV154ADS143,0.046
TRK_05483,ALB_1199,ART_0098,Dream Manage Three Dog,5,352497,False,2013-12-10,SR848QPH606,0.054
TRK_05484,ALB_1300,ART_0457,Up Fear Scene Guy,6,288688,False,2025-07-12,FM096XFV933,0.036
TRK_05485,ALB_0839,ART_0631,Record Off Any,3,340631,False,2025-08-16,LR508MKV806,0.066
TRK_05486,ALB_0452,ART_0679,Minute Forward Girl Physical,4,226091,True,2012-07-06,MA296CQE537,0.046
TRK_05487,ALB_0076,ART_0146,Item,7,176335,False,2025-12-15,RS809JPU856,0.038
TRK_05488,ALB_0496,ART_0368,Approach Best,4,211806,False,2025-05-23,SL344XXQ027,0.043
TRK_05489,ALB_1077,ART_0300,Play Put,8,299745,False,2025-04-21,CM429OMB503,0.044
TRK_05490,ALB_0831,ART_0418,Office Herself,6,192117,False,2025-06-16,GR402RWT110,0.033
TRK_05491,ALB_1006,ART_0439,Soldier,5,205080,False,2010-12-14,TO804XMT606,0.038
TRK_05492,ALB_1442,ART_0315,Play Defense Per,6,315699,False,2026-03-09,NG634YDX916,0.037
TRK_05493,ALB_0038,ART_0311,Situation,4,203067,False,2024-05-15,LI773WVO904,0.038
TRK_05494,ALB_1191,ART_0399,Find,3,324668,False,2023-01-12,FI623OYN319,0.057
TRK_05495,ALB_0559,ART_0648,Available Choose,7,233637,False,2021-04-27,BO081IFE103,0.041
TRK_05496,ALB_0072,ART_0593,Course Risk,7,230096,False,2010-07-18,SY007YHG789,0.104
TRK_05497,ALB_1102,ART_0654,Teach Reality Necessary Type,6,236920,False,2026-04-27,AG666MMF884,0.035
TRK_05498,ALB_0881,ART_0501,Lead,3,228481,False,2023-08-16,LI098EQL338,0.039
TRK_05499,ALB_1344,ART_0119,Make Small Paper And,4,322434,False,2024-10-20,IQ054RYN393,0.06
TRK_05500,ALB_1422,ART_0063,Might Miss,8,196458,False,2025-12-16,QA384NFL395,0.043
TRK_05501,ALB_0423,ART_0022,Heart Hold,4,297910,False,2024-08-10,WS801HSK535,0.043
TRK_05502,ALB_0645,ART_0091,Including Tend Along,7,245133,False,2022-11-29,EG302IYQ019,0.031
TRK_05503,ALB_1210,ART_0401,Movie Toward,3,182071,False,2025-08-01,MZ017USX385,0.038
TRK_05504,ALB_1049,ART_0350,Guy Any Believe Name,4,174326,False,2005-03-05,MA761YAI426,0.035
TRK_05505,ALB_0720,ART_0135,Fast Dinner Manager Several,3,219033,False,2024-06-07,AD411DOL080,0.734
TRK_05506,ALB_1286,ART_0395,Popular Hotel,2,450173,False,2025-09-29,IS913QHL597,0.036
TRK_05507,ALB_1149,ART_0482,Grow Identify Cause Change,3,309736,False,2018-11-21,LU317AXX791,0.078
TRK_05508,ALB_0660,ART_0101,Discuss Company Group,5,350709,False,2024-01-01,LY633MTI734,0.05
TRK_05509,ALB_1025,ART_0518,Network Avoid Art Service,5,324091,False,2024-10-02,GB002YEZ420,0.037
TRK_05510,ALB_1294,ART_0217,Car Left,5,251467,False,2023-12-04,AT662WEI595,0.043
TRK_05511,ALB_0789,ART_0267,Marriage,1,353998,False,2022-07-09,KE411GSL284,0.068
TRK_05512,ALB_1431,ART_0519,Behavior Win,4,280669,True,2019-06-16,EC742DQV194,0.078
TRK_05513,ALB_0853,ART_0401,Though Work,4,267807,False,2026-04-27,PY891HBE367,0.033
TRK_05514,ALB_0492,ART_0379,Piece Modern Far Open,8,294599,False,2024-11-16,SC991SHS263,0.037
TRK_05515,ALB_0222,ART_0305,Speech Later,4,230615,False,2025-11-26,UG414LDP550,0.036
TRK_05516,ALB_1196,ART_0474,River Tv,5,332918,True,2018-06-04,GH309OGK870,0.031
TRK_05517,ALB_1211,ART_0099,Winnin Sea,7,185162,False,2023-06-17,IS298DSN527,0.045
TRK_05518,ALB_0626,ART_0010,Like,2,316147,True,2025-05-19,YE344ZQS463,0.071
TRK_05519,ALB_0187,ART_0060,Him Loss,10,320974,False,2024-09-13,TN659FAE131,0.038
TRK_05520,ALB_0864,ART_0006,We Head,8,1009078,False,2023-07-31,DM181IIE595,0.055
TRK_05521,ALB_0840,ART_0431,Common,3,216010,False,2026-02-22,FJ688GQJ660,0.047
TRK_05522,ALB_0320,ART_0551,Without Discussion Down,1,307394,False,2024-10-22,MR113LUU952,0.037
TRK_05523,ALB_0587,ART_0474,Enough Radio Experience Last,4,196861,False,2026-02-18,GE176FWP810,0.033
TRK_05524,ALB_0454,ART_0416,Democrat Citizen Like,2,316531,False,2025-03-26,RO308RLO141,0.052
TRK_05525,ALB_0366,ART_0027,Keep Just Every,8,184799,False,2025-11-29,LV451AEA733,0.071
TRK_05526,ALB_0583,ART_0186,Rollin Ground,5,192670,False,2023-10-17,MC487HFX657,0.05
TRK_05527,ALB_0986,ART_0435,Say Available Hospital,4,354610,False,2019-02-19,MH517QJE286,0.031
TRK_05528,ALB_0691,ART_0013,Special,7,281023,False,2018-07-02,GM601EKL714,0.034
TRK_05529,ALB_0534,ART_0045,Whiskey Team,2,197590,True,2010-05-09,GQ294KZT531,0.031
TRK_05530,ALB_0963,ART_0631,South Ball Example Fact,2,305561,False,2026-04-27,BZ805HUU400,0.044
TRK_05531,ALB_0382,ART_0437,Different Save Source,4,337720,False,2019-04-12,TL942ZSG079,0.056
TRK_05532,ALB_0621,ART_0155,Safe,4,238770,False,2025-04-27,VE909YLB798,0.032
TRK_05533,ALB_0168,ART_0154,Forget Office Bag,10,293873,False,2023-11-19,BZ187HVE087,0.067
TRK_05534,ALB_0376,ART_0295,Four Traditional,4,246373,False,2023-05-31,MD916UBE716,0.043
TRK_05535,ALB_0440,ART_0437,Any Offer Tonight Involve,6,203011,False,2020-05-04,ST851BMJ682,0.051
TRK_05536,ALB_0684,ART_0144,Year Stop Certainly,2,163074,False,2017-06-30,SI579VSS401,0.143
TRK_05537,ALB_0373,ART_0681,Truck Because,4,201711,False,2026-04-27,TL506VFG898,0.032
TRK_05538,ALB_0794,ART_0547,Of,1,355812,False,2026-04-27,TG116MRG787,0.083
TRK_05539,ALB_0615,ART_0068,Around,10,344455,False,2022-09-07,TJ514CXD966,0.032
TRK_05540,ALB_0480,ART_0154,Probably Receive Herself,2,323479,False,2022-04-27,LB402WUS313,0.038
TRK_05541,ALB_0138,ART_0381,Who Rather,9,248973,True,2025-04-29,TJ396DGO995,0.07
TRK_05542,ALB_1259,ART_0217,Spend Play Partner Good,3,327496,False,2022-05-28,AO016EOJ845,0.085
TRK_05543,ALB_0616,ART_0407,Collection Even,2,176845,False,2015-11-27,ZM023NRM878,0.041
TRK_05544,ALB_1011,ART_0425,Vibin Another,2,156241,False,2026-01-13,FR814RAK760,0.045
TRK_05545,ALB_0823,ART_0409,Individual,7,150204,False,2025-12-17,MC262WXK922,0.052
TRK_05546,ALB_0738,ART_0555,Six Represent Data,6,155001,False,2024-11-24,NP210MLT985,0.066
TRK_05547,ALB_0910,ART_0037,Know Keep Career,6,318607,False,2025-03-12,BB667PAX549,0.032
TRK_05548,ALB_1362,ART_0352,Visit Marriage White,1,351524,False,2015-12-05,GY753YSD745,0.063
TRK_05549,ALB_1155,ART_0437,Yourself,9,274856,False,2019-06-14,SD830KQH682,0.041
TRK_05550,ALB_0206,ART_0424,Highway Can,10,184966,False,2012-05-20,PA049LTI672,0.04
TRK_05551,ALB_0642,ART_0404,Land Per Base,2,209639,False,2025-12-26,TV163XBC798,0.039
TRK_05552,ALB_1368,ART_0023,Flexin Exist,10,216034,False,2026-04-27,TW720JTK288,0.042
TRK_05553,ALB_1309,ART_0465,Writer Official None,9,344498,False,2026-04-27,RU087UQK701,0.108
TRK_05554,ALB_0060,ART_0638,Walk,4,200135,False,2025-06-14,CH424CIN431,0.043
TRK_05555,ALB_0238,ART_0060,Painting,4,216682,False,2026-02-12,GM210PQC367,0.115
TRK_05556,ALB_0883,ART_0319,Along Continue Role,2,255366,False,2025-05-05,TL427NGS098,0.033
TRK_05557,ALB_0309,ART_0031,Travel,3,300560,False,2002-05-18,SG180BDG343,0.053
TRK_05558,ALB_0669,ART_0334,Few Must,6,170315,False,2024-10-12,SY305YYJ450,0.063
TRK_05559,ALB_0194,ART_0025,Cause,1,186962,False,2023-12-22,SA598JGM685,0.05
TRK_05560,ALB_0636,ART_0110,Whether Exactly Necessary Red,6,272114,False,2026-04-20,KG674MKY822,0.046
TRK_05561,ALB_0270,ART_0487,Mr Wife Effect Staff,4,391022,True,2025-01-25,AG464SIY717,0.044
TRK_05562,ALB_0516,ART_0437,Gun Stand Nation Song,2,185811,False,2014-07-19,BF661BFE245,0.072
TRK_05563,ALB_0375,ART_0348,Item Also,4,521692,False,2026-02-01,BZ241SAD811,0.065
TRK_05564,ALB_1419,ART_0362,Lead Condition,8,194192,False,2026-04-18,BZ096ULF926,0.032
TRK_05565,ALB_1348,ART_0371,Heavy Even,8,195058,False,2026-04-27,EG020YTE631,0.069
TRK_05566,ALB_0476,ART_0151,Support,3,151011,False,2003-10-16,AU924LWV432,0.038
TRK_05567,ALB_0539,ART_0198,Winnin Weight,7,239808,False,2024-10-09,KG056JKZ864,0.035
TRK_05568,ALB_0638,ART_0498,Hour But Understand,6,180718,False,2025-04-01,EC472HJK731,0.074
TRK_05569,ALB_0119,ART_0332,Make Its,4,159305,False,2005-09-18,BE446CSS203,0.039
TRK_05570,ALB_0783,ART_0381,Rule Little Officer Away,2,280419,False,2012-05-10,NZ734JFG214,0.063
TRK_05571,ALB_0903,ART_0370,Everything Less,1,227245,False,2024-10-01,TH136ILA649,0.035
TRK_05572,ALB_1200,ART_0052,Manager Court,7,225281,False,2025-12-08,GN942UQJ713,0.031
TRK_05573,ALB_1388,ART_0045,Highway Finish,4,184377,False,2013-07-22,RW064IUS922,0.041
TRK_05574,ALB_0423,ART_0022,Truck Light,5,332767,False,2024-08-10,PS164GTK004,0.032
TRK_05575,ALB_0627,ART_0449,Here,3,304015,False,2024-03-20,DK414BTA345,0.056
TRK_05576,ALB_0874,ART_0335,Trouble Design,6,229373,False,2004-12-24,RO180YNP120,0.035
TRK_05577,ALB_1061,ART_0105,Health,9,179779,False,2026-04-27,SA599MDU794,0.039
TRK_05578,ALB_0272,ART_0010,Thus Leave Industry,7,359150,False,2024-09-08,MT676KTF674,0.032
TRK_05579,ALB_0796,ART_0039,Detail Reflect Billion,5,267642,False,2025-08-24,TV403KHB242,0.035
TRK_05580,ALB_0859,ART_0586,Science,9,217403,False,2025-08-20,IE532HTZ442,0.059
TRK_05581,ALB_1297,ART_0132,Stackin Beyond,12,235517,False,2025-09-15,AL049NCD835,0.033
TRK_05582,ALB_0820,ART_0307,Free Maybe Share,14,188592,False,2025-08-07,TJ365LDU146,0.048
TRK_05583,ALB_0918,ART_0682,Other Beat Trade,5,229902,False,2024-08-20,RO653WCC979,0.09
TRK_05584,ALB_0550,ART_0407,Fly Wrong,4,182481,True,2025-11-28,GM410WCL807,0.05
TRK_05585,ALB_0310,ART_0479,Glass,1,181210,False,2020-07-31,BH354BRC513,0.063
TRK_05586,ALB_1064,ART_0304,Call Recognize Three,3,276548,False,2018-05-18,EC208AMY595,0.032
TRK_05587,ALB_1052,ART_0203,Black,7,156938,False,2026-04-27,CY155NVX959,0.035
TRK_05588,ALB_0810,ART_0112,Own,5,253874,False,2024-09-06,EC419ZVU716,0.081
TRK_05589,ALB_1489,ART_0126,Training Describe Special Brother,8,241154,True,2024-07-19,BT170CQP328,0.053
TRK_05590,ALB_0051,ART_0046,Character Great,7,234772,False,2017-08-11,SO361HEL449,0.048
TRK_05591,ALB_0690,ART_0388,Clearly,3,250662,False,2023-07-01,BN651EGS481,0.049
TRK_05592,ALB_0514,ART_0054,Today Impact,1,343158,False,2025-05-07,SB261EAL173,0.038
TRK_05593,ALB_1021,ART_0015,Business Decade,6,179356,True,2024-08-13,IE503MZD559,0.031
TRK_05594,ALB_0948,ART_0629,Difference Current Blue Bring,5,224107,False,2018-05-19,BO243SYI466,0.059
TRK_05595,ALB_0970,ART_0211,Them,2,321315,False,2026-04-27,UY136OLR215,0.05
TRK_05596,ALB_0915,ART_0437,Trade,6,278297,False,2026-04-27,IL060UHS146,0.04
TRK_05597,ALB_0146,ART_0399,River Catch,4,242063,False,2025-06-17,AG584QCX984,0.083
TRK_05598,ALB_1147,ART_0296,Discussion,2,198137,False,2022-08-24,VN360HGM074,0.036
TRK_05599,ALB_1083,ART_0499,Sonata No. 13,7,1115833,False,2026-04-27,LA353NRE336,0.036
TRK_05600,ALB_0824,ART_0437,Truth,3,244840,False,2020-11-17,PA518QWY007,0.075
TRK_05601,ALB_0323,ART_0672,Happen Center When,1,278511,False,2026-04-27,IL838FJM686,0.061
TRK_05602,ALB_0045,ART_0013,Through Quite Should,8,337852,False,2020-01-12,RU905CSV073,0.042
TRK_05603,ALB_0064,ART_0047,Small Town Pick,6,271851,False,2026-03-30,BH729YYP485,0.032
TRK_05604,ALB_1491,ART_0520,Hit Identify,12,273046,True,2006-08-30,FI139ZPN628,0.034
TRK_05605,ALB_0503,ART_0111,Nation Learn Film,6,233118,False,2026-04-27,AO112TWM143,0.049
TRK_05606,ALB_1000,ART_0499,Prelude No. 12,5,1073902,False,2025-02-10,CH393CKG942,0.038
TRK_05607,ALB_0387,ART_0502,The,4,227166,False,2025-06-15,CH288XVN156,0.067
TRK_05608,ALB_1328,ART_0103,Service High Family Compare,3,263974,False,2026-04-27,KM744YRI770,0.112
TRK_05609,ALB_1420,ART_0307,Bad Dream Matter Wish,2,227785,False,2026-02-25,DJ992OUX442,0.062
TRK_05610,ALB_0996,ART_0023,And National,3,170986,True,2021-10-02,KR393YBZ939,0.037
TRK_05611,ALB_1252,ART_0153,Record The Cultural Region,4,352398,False,2023-06-12,GT919ESV294,0.06
TRK_05612,ALB_1231,ART_0270,Morning,4,197001,False,2003-09-30,LA745TRT456,0.037
TRK_05613,ALB_0765,ART_0222,Sure,2,185234,False,2022-10-01,AL318XLL686,0.033
TRK_05614,ALB_0917,ART_0283,Prelude No. 1,2,1164917,False,2023-07-10,PY994MPA812,0.031
TRK_05615,ALB_0105,ART_0611,Financial,11,252964,False,2000-09-09,LI482KUU771,0.038
TRK_05616,ALB_0105,ART_0611,Hand,12,302513,False,2000-09-09,UY119UOZ941,0.084
TRK_05617,ALB_0300,ART_0279,Father Quickly Likely Official,3,167817,False,2021-03-02,CL884ZQC401,0.034
TRK_05618,ALB_1005,ART_0097,State,3,318249,False,2020-11-06,MC082YYH319,0.034
TRK_05619,ALB_1277,ART_0322,Line Century Mention National,1,237598,False,2019-11-12,KZ844OZG271,0.14
TRK_05620,ALB_0733,ART_0628,Throughout,3,214980,False,2023-06-23,AT455IMK912,0.031
TRK_05621,ALB_1009,ART_0040,Head Claim,7,301673,False,2026-02-25,ZW744WUV756,0.06
TRK_05622,ALB_0757,ART_0481,Drop,6,163180,False,2026-03-23,MX518TDC370,0.036
TRK_05623,ALB_0634,ART_0133,Remember Cover Law But,9,351976,False,2024-09-13,FM250HUI682,0.031
TRK_05624,ALB_0045,ART_0013,Account Upon Without Worker,9,308675,False,2020-01-12,SG139FNY795,0.09
TRK_05625,ALB_0478,ART_0185,Toward,2,335877,True,2023-11-02,KZ624CXX524,0.033
TRK_05626,ALB_1228,ART_0446,Move,5,219137,False,2013-06-05,TM723YKQ591,0.043
TRK_05627,ALB_1227,ART_0500,Person Sort,6,211490,False,2016-05-16,KW522CEY929,0.035
TRK_05628,ALB_0358,ART_0511,Almost Half One Necessary,8,329142,False,2022-06-05,MH855CUS422,0.031
TRK_05629,ALB_1097,ART_0438,Rock Maybe,3,355693,False,2019-12-26,PG291QSR298,0.031
TRK_05630,ALB_0072,ART_0593,Order,8,196782,False,2010-07-18,MZ733BOB537,0.032
TRK_05631,ALB_1125,ART_0069,Second Certainly Anything Phone,3,317610,False,2023-05-20,OM195MIM576,0.032
TRK_05632,ALB_0289,ART_0437,Usually,3,321909,False,2026-04-27,MR166SBO215,0.057
TRK_05633,ALB_1097,ART_0438,Suggest List Somebody School,4,308467,False,2019-12-26,GA747NAZ030,0.041
TRK_05634,ALB_0669,ART_0334,During Teach,7,186982,False,2024-10-12,NP026RDV871,0.037
TRK_05635,ALB_1482,ART_0404,Various Election White,3,343302,False,2024-01-20,LT318IUL865,0.039
TRK_05636,ALB_0461,ART_0567,Control Method,4,320783,False,2025-10-29,PW617ADA274,0.096
TRK_05637,ALB_0912,ART_0260,Early Family A Health,2,334731,False,2025-03-09,TJ828XFE703,0.087
TRK_05638,ALB_0272,ART_0010,Before,8,217904,False,2024-09-08,TZ949ABM745,0.053
TRK_05639,ALB_0928,ART_0287,Live Interview We Young,4,158071,False,2026-02-02,BE712AGG534,0.078
TRK_05640,ALB_0633,ART_0617,Garden,7,225750,False,2026-01-05,LS524JZR027,0.036
TRK_05641,ALB_1218,ART_0229,Short,4,209343,False,2019-05-30,ER015OBG811,0.038
TRK_05642,ALB_1451,ART_0621,Window Thus,5,330784,False,2016-02-25,UG531UOR169,0.046
TRK_05643,ALB_0357,ART_0585,Those,5,189849,False,2026-04-27,CM522YXD345,0.047
