royalty_id,track_id,artist_id,label_id,quarter,streams_credited,rate_per_stream,gross_revenue_usd,label_cut_usd,artist_payout_usd
ROY_00723,TRK_03541,ART_0050,LBL_0030,Q1-2023,975000,0.0046,4485.0,3139.5,1345.5
ROY_00724,TRK_00327,ART_0134,LBL_0038,Q4-2023,1050000,0.00497,5218.5,3652.95,1565.55
ROY_00725,TRK_05632,ART_0437,LBL_0003,Q2-2023,1425000,0.0047,6697.5,4688.25,2009.25
ROY_00726,TRK_05995,ART_0577,LBL_0020,Q3-2023,2725000,0.00565,15396.25,10777.37,4618.87
ROY_00727,TRK_02760,ART_0129,LBL_0020,Q3-2023,3025000,0.00565,17091.25,11963.88,5127.38
ROY_00728,TRK_00507,ART_0437,LBL_0003,Q2-2024,800000,0.0047,3760.0,2632.0,1128.0
ROY_00729,TRK_00745,ART_0437,LBL_0003,Q4-2024,2575000,0.0047,12102.5,8471.75,3630.75
ROY_00730,TRK_05388,ART_0438,LBL_0032,Q1-2023,1150000,0.00426,4899.0,3429.3,1469.7
ROY_00731,TRK_03719,ART_0560,LBL_0005,Q3-2024,850000,0.00673,5720.5,4004.35,1716.15
ROY_00732,TRK_04583,ART_0282,LBL_0044,Q4-2024,2100000,0.00654,13734.0,9613.8,4120.2
ROY_00733,TRK_01319,ART_0291,LBL_0018,Q3-2024,925000,0.00654,6049.5,4234.65,1814.85
ROY_00734,TRK_02903,ART_0585,LBL_0011,Q1-2024,1100000,0.00579,6369.0,4458.3,1910.7
ROY_00735,TRK_05808,ART_0388,LBL_0038,Q3-2023,925000,0.00497,4597.25,3218.07,1379.17
ROY_00736,TRK_03384,ART_0437,LBL_0003,Q1-2024,1900000,0.0047,8930.0,6251.0,2679.0
ROY_00737,TRK_00852,ART_0157,LBL_0027,Q4-2024,975000,0.00408,3978.0,2784.6,1193.4
ROY_00738,TRK_03173,ART_0564,LBL_0029,Q2-2023,825000,0.00392,3234.0,2263.8,970.2
ROY_00739,TRK_05002,ART_0242,LBL_0011,Q1-2024,2375000,0.00579,13751.25,9625.88,4125.38
ROY_00740,TRK_00058,ART_0639,LBL_0040,Q1-2024,1074999,0.00469,5041.75,3529.22,1512.52
ROY_00741,TRK_03315,ART_0010,LBL_0027,Q2-2023,925000,0.00408,3774.0,2641.8,1132.2
ROY_00742,TRK_00764,ART_0515,LBL_0013,Q3-2024,17000000,0.00337,57290.0,40103.0,17187.0
ROY_00743,TRK_00631,ART_0623,LBL_0026,Q3-2024,825000,0.00398,3283.5,2298.45,985.05
ROY_00744,TRK_03130,ART_0685,LBL_0045,Q4-2024,950000,0.00436,4142.0,2899.4,1242.6
ROY_00745,TRK_05310,ART_0246,LBL_0024,Q4-2024,775000,0.00568,4402.0,3081.4,1320.6
ROY_00746,TRK_00081,ART_0352,LBL_0002,Q1-2024,775000,0.00538,4169.5,2918.65,1250.85
ROY_00747,TRK_01604,ART_0483,LBL_0015,Q4-2024,10174999,0.00623,63390.24,44373.17,19017.07
ROY_00748,TRK_02956,ART_0369,LBL_0029,Q2-2024,875000,0.00392,3430.0,2401.0,1029.0
ROY_00749,TRK_03214,ART_0359,LBL_0040,Q3-2023,1500000,0.00469,7035.0,4924.5,2110.5
ROY_00750,TRK_04611,ART_0438,LBL_0032,Q4-2024,850000,0.00426,3621.0,2534.7,1086.3
ROY_00751,TRK_03389,ART_0671,LBL_0041,Q2-2023,925000,0.00453,4190.25,2933.17,1257.08
ROY_00752,TRK_05852,ART_0231,LBL_0050,Q3-2023,2100000,0.00503,10563.0,7394.1,3168.9
ROY_00753,TRK_04190,ART_0242,LBL_0011,Q4-2023,1200000,0.00579,6948.0,4863.6,2084.4
ROY_00754,TRK_01295,ART_0016,LBL_0017,Q2-2023,1700000,0.00521,8857.0,6199.9,2657.1
ROY_00755,TRK_03613,ART_0447,LBL_0016,Q4-2023,1025000,0.0035,3587.5,2511.25,1076.25
ROY_00756,TRK_02552,ART_0227,LBL_0015,Q3-2024,1550000,0.00623,9656.5,6759.55,2896.95
ROY_00757,TRK_05481,ART_0407,LBL_0005,Q1-2024,825000,0.00673,5552.25,3886.57,1665.67
ROY_00758,TRK_00942,ART_0045,LBL_0043,Q2-2024,900000,0.00572,5148.0,3603.6,1544.4
ROY_00759,TRK_00407,ART_0113,LBL_0021,Q3-2023,1925000,0.00642,12358.5,8650.95,3707.55
ROY_00760,TRK_04309,ART_0255,LBL_0011,Q3-2024,11175000,0.00579,64703.25,45292.27,19410.97
ROY_00761,TRK_00400,ART_0098,LBL_0049,Q1-2023,5825000,0.00648,37746.0,26422.2,11323.8
ROY_00762,TRK_03590,ART_0400,LBL_0045,Q2-2023,2675000,0.00436,11663.0,8164.1,3498.9
ROY_00763,TRK_04395,ART_0487,LBL_0036,Q3-2023,2025000,0.00534,10813.5,7569.45,3244.05
ROY_00764,TRK_02927,ART_0513,LBL_0018,Q2-2024,775000,0.00654,5068.5,3547.95,1520.55
ROY_00765,TRK_02297,ART_0271,LBL_0034,Q2-2024,1274999,0.00406,5176.5,3623.55,1552.95
ROY_00766,TRK_01149,ART_0597,LBL_0037,Q4-2023,875000,0.00445,3893.75,2725.62,1168.12
ROY_00767,TRK_05874,ART_0379,LBL_0002,Q3-2024,1175000,0.00538,6321.5,4425.05,1896.45
ROY_00768,TRK_04353,ART_0356,LBL_0037,Q4-2024,2375000,0.00445,10568.75,7398.12,3170.62
ROY_00769,TRK_01373,ART_0379,LBL_0002,Q3-2023,1100000,0.00538,5918.0,4142.6,1775.4
ROY_00770,TRK_02564,ART_0011,LBL_0047,Q1-2024,1450000,0.0065,9425.0,6597.5,2827.5
ROY_00771,TRK_05972,ART_0092,LBL_0019,Q3-2023,1900000,0.00377,7163.0,5014.1,2148.9
ROY_00772,TRK_02644,ART_0370,LBL_0011,Q3-2024,1150000,0.00579,6658.5,4660.95,1997.55
ROY_00773,TRK_04679,ART_0335,LBL_0011,Q4-2024,825000,0.00579,4776.75,3343.72,1433.02
ROY_00774,TRK_01274,ART_0134,LBL_0038,Q2-2023,1025000,0.00497,5094.25,3565.97,1528.27
ROY_00775,TRK_01583,ART_0377,LBL_0014,Q3-2023,1325000,0.00639,8466.75,5926.72,2540.03
ROY_00776,TRK_04974,ART_0457,LBL_0028,Q2-2024,1225000,0.00523,6406.75,4484.72,1922.02
ROY_00777,TRK_04014,ART_0460,LBL_0024,Q4-2024,1425000,0.00568,8094.0,5665.8,2428.2
ROY_00778,TRK_04108,ART_0400,LBL_0045,Q1-2024,4324999,0.00436,18857.0,13199.9,5657.1
ROY_00779,TRK_01449,ART_0154,LBL_0047,Q1-2023,1200000,0.0065,7800.0,5460.0,2340.0
ROY_00780,TRK_05989,ART_0052,LBL_0040,Q4-2024,800000,0.00469,3752.0,2626.4,1125.6
ROY_00781,TRK_00434,ART_0507,LBL_0022,Q3-2024,875000,0.00411,3596.25,2517.38,1078.88
ROY_00782,TRK_00837,ART_0151,LBL_0009,Q4-2024,800000,0.00388,3104.0,2172.8,931.2
ROY_00783,TRK_02448,ART_0589,LBL_0038,Q1-2024,1200000,0.00497,5964.0,4174.8,1789.2
ROY_00784,TRK_02936,ART_0623,LBL_0026,Q1-2024,950000,0.00398,3781.0,2646.7,1134.3
ROY_00785,TRK_03190,ART_0494,LBL_0044,Q1-2023,1300000,0.00654,8502.0,5951.4,2550.6
ROY_00786,TRK_03916,ART_0437,LBL_0003,Q3-2024,900000,0.0047,4230.0,2961.0,1269.0
ROY_00787,TRK_01515,ART_0242,LBL_0011,Q2-2023,2425000,0.00579,14040.75,9828.52,4212.22
ROY_00788,TRK_01382,ART_0258,LBL_0046,Q1-2023,1050000,0.00363,3811.5,2668.05,1143.45
ROY_00789,TRK_02447,ART_0018,LBL_0004,Q3-2024,850000,0.00738,6273.0,4391.1,1881.9
ROY_00790,TRK_05505,ART_0135,LBL_0002,Q1-2023,18350000,0.00538,98723.0,69106.1,29616.9
ROY_00791,TRK_04397,ART_0064,LBL_0002,Q4-2024,1074999,0.00538,5783.49,4048.45,1735.05
ROY_00792,TRK_00846,ART_0211,LBL_0031,Q1-2024,2225000,0.00665,14796.25,10357.38,4438.88
ROY_00793,TRK_02027,ART_0555,LBL_0049,Q4-2023,1700000,0.00648,11016.0,7711.2,3304.8
ROY_00794,TRK_05907,ART_0138,LBL_0030,Q2-2024,3775000,0.0046,17365.0,12155.5,5209.5
ROY_00795,TRK_05272,ART_0404,LBL_0050,Q1-2023,1250000,0.00503,6287.5,4401.25,1886.25
ROY_00796,TRK_03681,ART_0675,LBL_0015,Q1-2023,1100000,0.00623,6853.0,4797.1,2055.9
ROY_00797,TRK_00457,ART_0627,LBL_0001,Q1-2024,9325000,0.00456,42522.0,29765.4,12756.6
ROY_00798,TRK_04834,ART_0437,LBL_0003,Q1-2023,1750000,0.0047,8225.0,5757.5,2467.5
ROY_00799,TRK_02457,ART_0021,LBL_0027,Q2-2023,800000,0.00408,3264.0,2284.8,979.2
ROY_00800,TRK_00355,ART_0520,LBL_0001,Q3-2024,1300000,0.00456,5928.0,4149.6,1778.4
ROY_00801,TRK_03833,ART_0405,LBL_0001,Q2-2024,1074999,0.00456,4902.0,3431.4,1470.6
ROY_00802,TRK_04185,ART_0045,LBL_0043,Q4-2023,1350000,0.00572,7722.0,5405.4,2316.6
ROY_00803,TRK_03921,ART_0407,LBL_0005,Q4-2023,2575000,0.00673,17329.75,12130.82,5198.93
ROY_00804,TRK_04154,ART_0176,LBL_0030,Q3-2023,1774999,0.0046,8165.0,5715.5,2449.5
ROY_00805,TRK_02618,ART_0646,LBL_0012,Q4-2023,6675000,0.00362,24163.5,16914.45,7249.05
ROY_00806,TRK_02902,ART_0132,LBL_0008,Q1-2023,900000,0.00524,4716.0,3301.2,1414.8
ROY_00807,TRK_02039,ART_0362,LBL_0019,Q1-2024,800000,0.00377,3016.0,2111.2,904.8
ROY_00808,TRK_01258,ART_0272,LBL_0022,Q3-2023,875000,0.00411,3596.25,2517.38,1078.88
ROY_00809,TRK_04380,ART_0406,LBL_0036,Q1-2023,10350000,0.00534,55269.0,38688.3,16580.7
ROY_00810,TRK_05855,ART_0009,LBL_0014,Q4-2024,3700000,0.00639,23643.0,16550.1,7092.9
ROY_00811,TRK_03415,ART_0255,LBL_0011,Q3-2024,1050000,0.00579,6079.5,4255.65,1823.85
ROY_00812,TRK_05690,ART_0291,LBL_0018,Q3-2023,2750000,0.00654,17985.0,12589.5,5395.5
ROY_00813,TRK_01706,ART_0043,LBL_0026,Q1-2023,9125000,0.00398,36317.5,25422.25,10895.25
ROY_00814,TRK_02287,ART_0677,LBL_0005,Q4-2023,3850000,0.00673,25910.5,18137.35,7773.15
ROY_00815,TRK_05731,ART_0485,LBL_0046,Q2-2024,950000,0.00363,3448.5,2413.95,1034.55
ROY_00816,TRK_03638,ART_0009,LBL_0014,Q1-2024,800000,0.00639,5112.0,3578.4,1533.6
ROY_00817,TRK_04363,ART_0628,LBL_0023,Q4-2024,925000,0.00365,3376.25,2363.38,1012.88
ROY_00818,TRK_05135,ART_0671,LBL_0041,Q1-2023,1750000,0.00453,7927.5,5549.25,2378.25
ROY_00819,TRK_04843,ART_0568,LBL_0011,Q4-2023,2000000,0.00579,11580.0,8106.0,3474.0
ROY_00820,TRK_04571,ART_0016,LBL_0017,Q4-2024,1300000,0.00521,6773.0,4741.1,2031.9
ROY_00821,TRK_03898,ART_0681,LBL_0008,Q2-2023,1575000,0.00524,8253.0,5777.1,2475.9
ROY_00822,TRK_00259,ART_0370,LBL_0011,Q2-2024,775000,0.00579,4487.25,3141.07,1346.17
ROY_00823,TRK_02295,ART_0270,LBL_0020,Q1-2023,1050000,0.00565,5932.5,4152.75,1779.75
ROY_00824,TRK_04500,ART_0676,LBL_0024,Q3-2024,1150000,0.00568,6532.0,4572.4,1959.6
ROY_00825,TRK_02745,ART_0314,LBL_0043,Q1-2024,1125000,0.00572,6435.0,4504.5,1930.5
ROY_00826,TRK_00632,ART_0031,LBL_0023,Q3-2024,1575000,0.00365,5748.75,4024.12,1724.62
ROY_00827,TRK_03033,ART_0284,LBL_0047,Q2-2024,800000,0.0065,5200.0,3640.0,1560.0
ROY_00828,TRK_04100,ART_0437,LBL_0003,Q1-2024,1650000,0.0047,7755.0,5428.5,2326.5
ROY_00829,TRK_04406,ART_0218,LBL_0024,Q4-2024,825000,0.00568,4686.0,3280.2,1405.8
ROY_00830,TRK_04278,ART_0319,LBL_0025,Q2-2023,4125000,0.00554,22852.5,15996.75,6855.75
ROY_00831,TRK_01914,ART_0489,LBL_0013,Q2-2024,950000,0.00337,3201.5,2241.05,960.45
ROY_00832,TRK_05937,ART_0093,LBL_0044,Q1-2023,1100000,0.00654,7194.0,5035.8,2158.2
ROY_00833,TRK_02771,ART_0226,LBL_0019,Q4-2024,1550000,0.00377,5843.5,4090.45,1753.05
ROY_00834,TRK_05850,ART_0045,LBL_0043,Q1-2024,4375000,0.00572,25025.0,17517.5,7507.5
ROY_00835,TRK_01850,ART_0334,LBL_0037,Q3-2024,1600000,0.00445,7120.0,4984.0,2136.0
ROY_00836,TRK_03829,ART_0478,LBL_0026,Q3-2023,850000,0.00398,3383.0,2368.1,1014.9
ROY_00837,TRK_00564,ART_0478,LBL_0026,Q2-2023,1400000,0.00398,5572.0,3900.4,1671.6
ROY_00838,TRK_03479,ART_0399,LBL_0020,Q1-2024,850000,0.00565,4802.5,3361.75,1440.75
ROY_00839,TRK_00989,ART_0326,LBL_0005,Q1-2024,1675000,0.00673,11272.75,7890.92,3381.82
ROY_00840,TRK_04356,ART_0693,LBL_0012,Q1-2023,1100000,0.00362,3982.0,2787.4,1194.6
ROY_00841,TRK_05190,ART_0132,LBL_0008,Q4-2023,1225000,0.00524,6419.0,4493.3,1925.7
ROY_00842,TRK_02445,ART_0010,LBL_0027,Q1-2024,950000,0.00408,3876.0,2713.2,1162.8
ROY_00843,TRK_04525,ART_0118,LBL_0015,Q2-2023,1300000,0.00623,8099.0,5669.3,2429.7
ROY_00844,TRK_03613,ART_0447,LBL_0016,Q2-2023,1025000,0.0035,3587.5,2511.25,1076.25
ROY_00845,TRK_04334,ART_0112,LBL_0030,Q3-2024,1025000,0.0046,4715.0,3300.5,1414.5
ROY_00846,TRK_00300,ART_0634,LBL_0034,Q3-2023,1850000,0.00406,7511.0,5257.7,2253.3
ROY_00847,TRK_04311,ART_0171,LBL_0019,Q3-2023,1325000,0.00377,4995.25,3496.67,1498.58
ROY_00848,TRK_02599,ART_0426,LBL_0042,Q2-2024,2149999,0.00401,8621.5,6035.05,2586.45
ROY_00849,TRK_05500,ART_0063,LBL_0049,Q3-2024,1074999,0.00648,6965.99,4876.2,2089.8
ROY_00850,TRK_03015,ART_0192,LBL_0044,Q3-2023,1100000,0.00654,7194.0,5035.8,2158.2
ROY_00851,TRK_02553,ART_0565,LBL_0025,Q3-2023,925000,0.00554,5124.5,3587.15,1537.35
ROY_00852,TRK_01824,ART_0359,LBL_0040,Q1-2024,2125000,0.00469,9966.25,6976.38,2989.88
ROY_00853,TRK_05455,ART_0639,LBL_0040,Q2-2023,1800000,0.00469,8442.0,5909.4,2532.6
ROY_00854,TRK_05391,ART_0100,LBL_0027,Q2-2023,1025000,0.00408,4182.0,2927.4,1254.6
ROY_00855,TRK_05144,ART_0217,LBL_0040,Q1-2023,1274999,0.00469,5979.75,4185.82,1793.92
ROY_00856,TRK_03287,ART_0537,LBL_0001,Q3-2024,2650000,0.00456,12084.0,8458.8,3625.2
ROY_00857,TRK_02189,ART_0141,LBL_0035,Q3-2024,8250000,0.00525,43312.5,30318.75,12993.75
ROY_00858,TRK_00614,ART_0219,LBL_0003,Q3-2024,2525000,0.0047,11867.5,8307.25,3560.25
ROY_00859,TRK_03762,ART_0178,LBL_0033,Q2-2023,850000,0.00654,5559.0,3891.3,1667.7
ROY_00860,TRK_04220,ART_0151,LBL_0009,Q4-2023,2125000,0.00388,8245.0,5771.5,2473.5
ROY_00861,TRK_04961,ART_0282,LBL_0044,Q3-2024,1774999,0.00654,11608.49,8125.95,3482.55
ROY_00862,TRK_03293,ART_0335,LBL_0011,Q2-2024,1600000,0.00579,9264.0,6484.8,2779.2
ROY_00863,TRK_02924,ART_0296,LBL_0016,Q2-2023,975000,0.0035,3412.5,2388.75,1023.75
ROY_00864,TRK_01017,ART_0684,LBL_0011,Q3-2023,1550000,0.00579,8974.5,6282.15,2692.35
ROY_00865,TRK_04345,ART_0137,LBL_0003,Q4-2024,1774999,0.0047,8342.5,5839.75,2502.75
ROY_00866,TRK_02610,ART_0615,LBL_0034,Q1-2023,1000000,0.00406,4060.0,2842.0,1218.0
ROY_00867,TRK_04132,ART_0118,LBL_0015,Q1-2024,1025000,0.00623,6385.75,4470.02,1915.72
ROY_00868,TRK_01867,ART_0218,LBL_0024,Q4-2024,850000,0.00568,4828.0,3379.6,1448.4
ROY_00869,TRK_04877,ART_0536,LBL_0022,Q3-2024,1175000,0.00411,4829.25,3380.47,1448.77
ROY_00870,TRK_03447,ART_0623,LBL_0026,Q2-2023,800000,0.00398,3184.0,2228.8,955.2
ROY_00871,TRK_01368,ART_0325,LBL_0045,Q1-2023,1074999,0.00436,4687.0,3280.9,1406.1
ROY_00872,TRK_01530,ART_0175,LBL_0017,Q1-2023,925000,0.00521,4819.25,3373.47,1445.77
ROY_00873,TRK_03104,ART_0217,LBL_0040,Q3-2024,2525000,0.00469,11842.25,8289.57,3552.67
ROY_00874,TRK_00829,ART_0350,LBL_0047,Q4-2023,3300000,0.0065,21450.0,15015.0,6435.0
ROY_00875,TRK_01924,ART_0402,LBL_0022,Q2-2024,800000,0.00411,3288.0,2301.6,986.4
ROY_00876,TRK_03871,ART_0551,LBL_0019,Q2-2023,775000,0.00377,2921.75,2045.22,876.52
ROY_00877,TRK_01699,ART_0267,LBL_0031,Q4-2024,1125000,0.00665,7481.25,5236.88,2244.38
ROY_00878,TRK_00187,ART_0019,LBL_0006,Q4-2023,850000,0.00313,2660.5,1862.35,798.15
ROY_00879,TRK_05582,ART_0307,LBL_0030,Q2-2023,1200000,0.0046,5520.0,3864.0,1656.0
ROY_00880,TRK_04416,ART_0437,LBL_0003,Q2-2023,1525000,0.0047,7167.5,5017.25,2150.25
ROY_00881,TRK_00890,ART_0018,LBL_0004,Q2-2024,2650000,0.00738,19557.0,13689.9,5867.1
ROY_00882,TRK_01379,ART_0047,LBL_0040,Q2-2024,1150000,0.00469,5393.5,3775.45,1618.05
ROY_00883,TRK_01293,ART_0437,LBL_0003,Q3-2023,875000,0.0047,4112.5,2878.75,1233.75
ROY_00884,TRK_04378,ART_0501,LBL_0032,Q1-2024,1025000,0.00426,4366.5,3056.55,1309.95
ROY_00885,TRK_00720,ART_0381,LBL_0006,Q3-2024,1774999,0.00313,5555.75,3889.02,1666.72
ROY_00886,TRK_02519,ART_0072,LBL_0047,Q3-2023,1274999,0.0065,8287.49,5801.25,2486.25
ROY_00887,TRK_05762,ART_0621,LBL_0011,Q1-2023,1575000,0.00579,9119.25,6383.47,2735.78
ROY_00888,TRK_02591,ART_0405,LBL_0001,Q2-2024,1000000,0.00456,4560.0,3192.0,1368.0
ROY_00889,TRK_02393,ART_0232,LBL_0011,Q1-2023,900000,0.00579,5211.0,3647.7,1563.3
ROY_00890,TRK_05104,ART_0437,LBL_0003,Q1-2023,1350000,0.0047,6345.0,4441.5,1903.5
ROY_00891,TRK_04309,ART_0255,LBL_0011,Q2-2024,11175000,0.00579,64703.25,45292.27,19410.97
ROY_00892,TRK_04832,ART_0496,LBL_0031,Q2-2023,775000,0.00665,5153.75,3607.62,1546.12
ROY_00893,TRK_00421,ART_0309,LBL_0019,Q2-2023,975000,0.00377,3675.75,2573.02,1102.72
ROY_00894,TRK_04352,ART_0665,LBL_0012,Q3-2023,1025000,0.00362,3710.5,2597.35,1113.15
ROY_00895,TRK_00169,ART_0323,LBL_0002,Q2-2024,925000,0.00538,4976.5,3483.55,1492.95
ROY_00896,TRK_00199,ART_0438,LBL_0032,Q3-2024,2549999,0.00426,10863.0,7604.1,3258.9
ROY_00897,TRK_05318,ART_0010,LBL_0027,Q2-2024,1000000,0.00408,4080.0,2856.0,1224.0
ROY_00898,TRK_02251,ART_0555,LBL_0049,Q1-2024,1225000,0.00648,7938.0,5556.6,2381.4
ROY_00899,TRK_04380,ART_0406,LBL_0036,Q4-2024,10350000,0.00534,55269.0,38688.3,16580.7
ROY_00900,TRK_05914,ART_0103,LBL_0030,Q4-2024,975000,0.0046,4485.0,3139.5,1345.5
ROY_00901,TRK_04083,ART_0601,LBL_0043,Q2-2023,975000,0.00572,5577.0,3903.9,1673.1
ROY_00902,TRK_03933,ART_0355,LBL_0029,Q2-2023,20875000,0.00392,81830.0,57281.0,24549.0
ROY_00903,TRK_05409,ART_0626,LBL_0011,Q1-2024,975000,0.00579,5645.25,3951.67,1693.58
ROY_00904,TRK_05541,ART_0381,LBL_0006,Q3-2023,1750000,0.00313,5477.5,3834.25,1643.25
ROY_00905,TRK_05288,ART_0559,LBL_0039,Q4-2024,3300000,0.00361,11913.0,8339.1,3573.9
ROY_00906,TRK_02475,ART_0450,LBL_0035,Q3-2024,775000,0.00525,4068.75,2848.12,1220.62
ROY_00907,TRK_03101,ART_0307,LBL_0030,Q1-2023,1875000,0.0046,8625.0,6037.5,2587.5
ROY_00908,TRK_04899,ART_0110,LBL_0022,Q1-2023,925000,0.00411,3801.75,2661.22,1140.52
ROY_00909,TRK_04309,ART_0255,LBL_0011,Q1-2024,11175000,0.00579,64703.25,45292.27,19410.97
ROY_00910,TRK_05608,ART_0103,LBL_0030,Q2-2024,2800000,0.0046,12880.0,9016.0,3864.0
ROY_00911,TRK_00925,ART_0497,LBL_0008,Q1-2023,950000,0.00524,4978.0,3484.6,1493.4
ROY_00912,TRK_02040,ART_0133,LBL_0036,Q2-2023,1525000,0.00534,8143.5,5700.45,2443.05
ROY_00913,TRK_05836,ART_0154,LBL_0047,Q2-2024,1000000,0.0065,6500.0,4550.0,1950.0
ROY_00914,TRK_05041,ART_0176,LBL_0030,Q3-2024,2700000,0.0046,12420.0,8694.0,3726.0
ROY_00915,TRK_01667,ART_0359,LBL_0040,Q2-2023,1175000,0.00469,5510.75,3857.52,1653.22
ROY_00916,TRK_05247,ART_0222,LBL_0002,Q4-2024,1875000,0.00538,10087.5,7061.25,3026.25
ROY_00917,TRK_00857,ART_0567,LBL_0032,Q2-2023,2450000,0.00426,10437.0,7305.9,3131.1
ROY_00918,TRK_00629,ART_0099,LBL_0018,Q3-2023,1074999,0.00654,7030.49,4921.35,2109.15
ROY_00919,TRK_01255,ART_0093,LBL_0044,Q1-2024,1575000,0.00654,10300.5,7210.35,3090.15
ROY_00920,TRK_01583,ART_0377,LBL_0014,Q3-2024,1325000,0.00639,8466.75,5926.72,2540.03
ROY_00921,TRK_05699,ART_0400,LBL_0045,Q3-2024,2400000,0.00436,10464.0,7324.8,3139.2
ROY_00922,TRK_02573,ART_0272,LBL_0022,Q1-2023,2075000,0.00411,8528.25,5969.77,2558.47
ROY_00923,TRK_01046,ART_0219,LBL_0003,Q2-2024,1475000,0.0047,6932.5,4852.75,2079.75
ROY_00924,TRK_02237,ART_0255,LBL_0011,Q2-2024,1000000,0.00579,5790.0,4053.0,1737.0
ROY_00925,TRK_04587,ART_0373,LBL_0016,Q4-2024,5850000,0.0035,20475.0,14332.5,6142.5
ROY_00926,TRK_01998,ART_0591,LBL_0050,Q3-2023,875000,0.00503,4401.25,3080.88,1320.38
ROY_00927,TRK_05184,ART_0289,LBL_0009,Q2-2024,1200000,0.00388,4656.0,3259.2,1396.8
ROY_00928,TRK_05296,ART_0146,LBL_0043,Q4-2024,1125000,0.00572,6435.0,4504.5,1930.5
ROY_00929,TRK_00229,ART_0426,LBL_0042,Q1-2023,925000,0.00401,3709.25,2596.47,1112.77
ROY_00930,TRK_02104,ART_0520,LBL_0001,Q3-2023,975000,0.00456,4446.0,3112.2,1333.8
ROY_00931,TRK_03200,ART_0627,LBL_0001,Q1-2024,1675000,0.00456,7638.0,5346.6,2291.4
ROY_00932,TRK_01706,ART_0043,LBL_0026,Q4-2023,9125000,0.00398,36317.5,25422.25,10895.25
ROY_00933,TRK_05327,ART_0354,LBL_0012,Q3-2023,1100000,0.00362,3982.0,2787.4,1194.6
ROY_00934,TRK_03805,ART_0244,LBL_0016,Q1-2023,2425000,0.0035,8487.5,5941.25,2546.25
ROY_00935,TRK_04321,ART_0132,LBL_0008,Q2-2023,1050000,0.00524,5502.0,3851.4,1650.6
ROY_00936,TRK_04305,ART_0381,LBL_0006,Q3-2024,1725000,0.00313,5399.25,3779.47,1619.77
ROY_00937,TRK_00261,ART_0211,LBL_0031,Q3-2024,1074999,0.00665,7148.74,5004.12,2144.62
ROY_00938,TRK_01064,ART_0699,LBL_0043,Q4-2023,2075000,0.00572,11869.0,8308.3,3560.7
ROY_00939,TRK_03452,ART_0626,LBL_0011,Q2-2024,3524999,0.00579,20409.74,14286.82,6122.92
ROY_00940,TRK_04422,ART_0298,LBL_0023,Q3-2024,1274999,0.00365,4653.75,3257.62,1396.12
ROY_00941,TRK_00535,ART_0377,LBL_0014,Q3-2024,1700000,0.00639,10863.0,7604.1,3258.9
ROY_00942,TRK_00545,ART_0132,LBL_0008,Q2-2023,1150000,0.00524,6026.0,4218.2,1807.8
ROY_00943,TRK_00054,ART_0577,LBL_0020,Q1-2023,1575000,0.00565,8898.75,6229.12,2669.62
ROY_00944,TRK_01224,ART_0177,LBL_0041,Q1-2024,2549999,0.00453,11551.5,8086.05,3465.45
ROY_00945,TRK_03839,ART_0549,LBL_0044,Q3-2023,8000000,0.00654,52320.0,36624.0,15696.0
ROY_00946,TRK_00750,ART_0362,LBL_0019,Q3-2023,1000000,0.00377,3770.0,2639.0,1131.0
ROY_00947,TRK_05970,ART_0446,LBL_0040,Q3-2024,1074999,0.00469,5041.75,3529.22,1512.52
ROY_00948,TRK_05609,ART_0307,LBL_0030,Q3-2024,1550000,0.0046,7130.0,4991.0,2139.0
ROY_00949,TRK_00217,ART_0099,LBL_0018,Q4-2024,800000,0.00654,5232.0,3662.4,1569.6
ROY_00950,TRK_02849,ART_0616,LBL_0010,Q2-2024,1900000,0.00624,11856.0,8299.2,3556.8
ROY_00951,TRK_02725,ART_0581,LBL_0049,Q2-2023,1025000,0.00648,6642.0,4649.4,1992.6
ROY_00952,TRK_02195,ART_0369,LBL_0029,Q2-2024,925000,0.00392,3626.0,2538.2,1087.8
ROY_00953,TRK_02350,ART_0291,LBL_0018,Q4-2023,3400000,0.00654,22236.0,15565.2,6670.8
ROY_00954,TRK_03509,ART_0231,LBL_0050,Q1-2024,2400000,0.00503,12072.0,8450.4,3621.6
ROY_00955,TRK_03037,ART_0319,LBL_0025,Q1-2024,1300000,0.00554,7202.0,5041.4,2160.6
ROY_00956,TRK_05414,ART_0279,LBL_0027,Q2-2023,1025000,0.00408,4182.0,2927.4,1254.6
ROY_00957,TRK_04469,ART_0186,LBL_0023,Q2-2024,2200000,0.00365,8030.0,5621.0,2409.0
ROY_00958,TRK_02787,ART_0449,LBL_0029,Q2-2024,1774999,0.00392,6958.0,4870.6,2087.4
ROY_00959,TRK_03789,ART_0511,LBL_0027,Q1-2023,2549999,0.00408,10404.0,7282.8,3121.2
ROY_00960,TRK_03535,ART_0437,LBL_0003,Q2-2023,2775000,0.0047,13042.5,9129.75,3912.75
ROY_00961,TRK_03690,ART_0379,LBL_0002,Q1-2023,1074999,0.00538,5783.49,4048.45,1735.05
ROY_00962,TRK_03581,ART_0405,LBL_0001,Q1-2023,900000,0.00456,4104.0,2872.8,1231.2
ROY_00963,TRK_02175,ART_0176,LBL_0030,Q1-2023,850000,0.0046,3910.0,2737.0,1173.0
