track_id,tempo_bpm,energy,danceability,valence,acousticness,loudness_db,instrumentalness
10508,119.7,0.617,0.708,0.046,0.381,-29.74,0.977
10509,166.3,0.77,0.425,0.081,0.02,-26.62,0.525
10510,115.7,0.746,0.311,0.675,0.935,-21.85,0.08
10511,69.0,0.623,0.829,0.727,0.044,-27.33,0.759
10512,110.7,0.924,0.242,0.475,0.486,-13.04,0.254
10513,111.8,0.404,0.977,0.955,0.003,-8.49,0.688
10514,146.4,0.544,0.186,0.898,0.825,-13.85,0.706
10515,148.0,0.481,0.428,0.181,0.536,-29.15,0.302
10516,158.9,0.555,0.451,0.79,0.854,-2.86,0.275
10517,177.2,0.528,0.137,0.087,0.916,-18.34,0.959
10518,157.5,0.523,0.427,0.937,0.382,-22.88,0.637
10519,117.5,0.715,0.193,0.513,0.811,-15.53,0.21
10520,60.1,0.371,0.667,0.633,0.652,-29.02,0.179
10521,114.2,0.593,0.167,0.146,0.6,-11.68,0.175
10522,182.7,0.801,0.547,0.505,0.94,-9.0,0.622
10523,114.5,0.611,0.194,0.125,0.324,-27.24,0.755
10524,196.5,0.51,0.338,0.454,0.22,-23.3,0.78
10525,159.4,0.517,0.218,0.784,0.467,-12.7,0.4
10526,143.1,0.789,0.196,0.138,0.238,-26.42,0.783
10527,105.6,0.726,0.533,0.558,0.886,-25.75,0.078
10528,68.7,0.458,0.544,0.586,0.581,-5.08,0.66
10529,189.1,0.597,0.141,0.9,0.613,-14.46,0.118
10530,165.1,0.525,0.418,0.222,0.214,-18.72,0.42
10531,155.7,0.289,0.886,0.662,0.805,-10.53,0.632
10532,143.8,0.222,0.806,0.89,0.393,-13.08,0.935
10533,177.6,0.601,0.465,0.165,0.49,-25.41,0.393
10534,178.0,0.726,0.123,0.725,0.202,-22.4,0.888
10535,196.2,0.298,0.674,0.827,0.589,-26.53,0.145
10536,116.7,0.621,0.27,0.849,0.012,-16.88,0.503
10537,186.3,0.666,0.336,0.454,0.927,-23.71,0.793
10538,191.0,0.819,0.664,0.826,0.414,-27.26,0.91
10539,187.1,0.672,0.606,0.976,0.791,-17.01,0.017
10540,120.1,0.258,0.522,0.629,0.957,-5.89,0.947
10541,191.6,0.396,0.238,0.064,0.344,-27.7,0.025
10542,160.0,0.681,0.325,0.646,0.073,-16.76,0.722
10543,144.1,0.472,0.91,0.122,0.342,-23.74,0.338
10544,101.1,0.29,0.162,0.991,0.577,-12.07,0.067
10545,195.9,0.574,0.167,0.253,0.468,-14.74,0.134
10546,79.7,0.749,0.346,0.574,0.625,-2.04,0.228
10547,84.0,0.62,0.124,0.936,0.149,-20.88,0.651
10548,166.5,0.466,0.992,0.931,0.954,-4.57,0.061
10549,78.2,0.291,0.94,0.751,0.208,-27.79,0.806
10550,128.0,0.862,0.954,0.715,0.735,-2.3,0.121
10551,179.3,0.626,0.89,0.613,0.838,-2.65,0.241
10552,75.0,0.852,0.245,0.301,0.465,-26.63,0.825
10553,112.3,0.313,0.958,0.726,0.919,-27.49,0.6
10554,112.8,0.772,0.883,0.786,0.756,-28.34,0.591
10555,125.8,0.507,0.862,0.666,0.874,-20.31,0.341
10556,74.1,0.485,0.402,0.633,0.205,-23.59,0.374
10557,121.5,0.822,0.734,0.888,0.933,-20.61,0.467
10558,103.2,0.524,0.421,0.73,0.528,-3.92,0.019
10559,71.3,0.544,0.303,0.106,0.081,-9.13,0.843
10560,190.8,0.71,0.521,0.769,0.256,-12.13,0.835
10561,66.9,0.799,0.406,0.973,0.663,-27.65,0.58
10562,129.6,0.719,0.452,0.135,0.966,-13.08,0.848
10563,198.1,0.427,0.488,0.712,0.411,-26.3,0.573
10564,106.4,0.805,0.936,0.548,0.019,-14.23,0.722
10565,176.5,0.764,0.887,0.39,0.265,-4.85,0.138
10566,190.6,0.827,0.219,0.723,0.972,-22.91,0.65
10567,173.5,0.456,0.641,0.452,0.23,-27.02,0.704
10568,117.1,0.229,0.374,0.728,0.695,-22.52,0.145
10569,113.9,0.418,0.684,0.609,0.52,-17.13,0.125
10570,191.5,0.725,0.421,0.274,0.787,-20.69,0.032
10571,107.7,0.883,0.582,0.336,0.606,-2.28,0.18
10572,157.1,0.883,0.741,0.014,0.894,-12.11,0.358
10573,154.0,0.596,0.141,0.167,0.483,-14.63,0.571
10574,75.1,0.767,0.104,0.053,0.69,-5.21,0.865
10575,118.0,0.438,0.26,0.3,0.911,-9.9,0.464
10576,114.9,0.483,0.701,0.759,0.081,-18.18,0.104
10577,168.5,0.488,0.262,0.359,0.63,-13.05,0.592
10578,124.8,0.855,0.149,0.1,0.696,-27.3,0.206
10579,143.1,0.473,0.406,0.466,0.996,-15.98,0.388
10580,116.7,0.444,0.743,0.408,0.631,-25.78,0.152
10581,150.0,0.664,0.614,0.616,0.961,-9.17,0.007
10582,144.7,0.883,0.748,0.126,0.378,-12.47,0.905
10583,94.6,0.485,0.487,0.112,0.185,-8.71,0.732
10584,152.2,0.458,0.758,0.301,0.048,-16.06,0.312
10585,140.3,0.667,0.746,0.283,0.786,-4.19,0.123
10586,99.3,0.561,0.569,0.75,0.755,-29.69,0.152
10587,178.4,0.446,0.88,0.545,0.028,-2.85,0.268
10588,195.5,0.688,0.877,0.963,0.302,-18.93,0.361
10589,106.8,0.593,0.378,0.164,0.762,-7.24,0.953
10590,119.9,0.34,0.575,0.505,0.11,-15.41,0.732
10591,69.4,0.856,0.597,0.909,0.53,-7.34,0.352
10592,188.2,0.641,0.599,0.131,0.166,-18.56,0.773
10593,97.6,0.423,0.735,0.445,0.96,-17.44,0.884
10594,135.7,0.518,0.224,0.628,0.941,-20.1,0.603
10595,120.5,0.876,0.874,0.042,0.035,-24.81,0.225
10596,187.6,0.861,0.943,0.156,0.64,-11.52,0.848
10597,180.1,0.504,0.172,0.037,0.421,-22.03,0.761
10598,186.0,0.665,0.988,0.276,0.778,-5.54,0.838
10599,94.1,0.679,0.965,0.645,0.206,-27.44,0.675
10600,169.4,0.419,0.147,0.916,0.127,-11.63,0.208
10601,176.4,0.485,0.608,0.424,0.914,-20.4,0.068
10602,83.4,0.529,0.588,0.631,0.207,-18.87,0.23
10603,97.0,0.544,0.189,0.604,0.314,-19.31,0.76
10604,110.0,0.643,0.14,0.037,0.192,-9.0,0.88
10605,151.7,0.596,0.116,0.583,0.112,-20.78,0.512
10606,113.4,0.36,0.219,0.145,0.619,-16.12,0.75
10607,104.9,0.722,0.702,0.846,0.751,-3.23,0.108
10608,83.5,0.496,0.39,0.492,0.851,-17.92,0.879
10609,198.1,0.661,0.986,0.331,0.521,-15.8,0.133
10610,136.0,0.518,0.113,0.324,0.957,-24.62,0.843
10611,188.8,0.612,0.407,0.489,0.064,-4.04,0.869
10612,62.1,0.633,0.599,0.712,0.598,-22.27,0.732
10613,141.9,0.543,0.294,0.493,0.272,-28.58,0.43
10614,193.3,0.577,0.12,0.347,0.999,-5.03,0.746
10615,198.8,0.501,0.789,0.407,0.717,-26.54,0.67
10616,103.1,0.509,0.902,0.881,0.999,-7.06,0.709
10617,128.4,0.543,0.864,0.909,0.471,-20.89,0.911
10618,67.8,0.356,0.263,0.092,0.447,-29.82,0.419
10619,192.1,0.822,0.63,0.947,0.12,-22.07,0.889
10620,140.6,0.571,0.839,0.446,0.333,-23.33,0.136
10621,94.5,0.734,0.851,0.203,0.496,-21.35,0.012
10622,65.0,0.659,0.909,0.366,0.163,-16.62,0.493
10623,71.5,0.232,0.165,0.657,0.152,-13.41,0.311
10624,180.2,0.583,0.599,0.865,0.742,-24.44,0.041
10625,105.9,0.266,0.882,0.863,0.786,-7.03,0.737
10626,150.1,0.628,0.334,0.708,0.718,-4.79,0.245
10627,165.9,0.575,0.186,0.087,0.094,-2.02,0.965
10628,68.2,0.332,0.355,0.49,0.645,-4.07,0.3
10629,181.3,0.797,0.861,0.88,0.168,-28.83,0.994
10630,161.7,0.368,0.589,0.647,0.391,-12.04,0.776
10631,90.4,0.625,0.735,0.018,0.197,-20.54,0.701
10632,195.0,0.528,0.15,0.916,0.991,-9.86,0.487
10633,179.0,0.906,0.248,0.035,0.281,-21.0,0.984
10634,102.3,0.513,0.53,0.308,0.7,-17.74,0.965
10635,113.9,0.304,0.437,0.682,0.948,-11.65,0.451
10636,98.4,0.572,0.883,0.397,0.985,-21.65,0.534
10637,181.7,0.77,0.457,0.704,0.36,-28.31,0.327
10638,169.6,0.41,0.752,0.177,0.101,-29.97,0.071
10639,168.9,0.646,0.5,0.854,0.23,-3.99,0.909
10640,198.3,0.34,0.267,0.965,0.332,-29.85,0.912
10641,112.7,0.599,0.404,0.798,0.164,-6.37,0.456
10642,173.9,0.354,0.274,0.225,0.167,-12.48,0.155
10643,131.5,0.642,0.535,0.965,0.31,-11.4,0.644
10644,169.0,0.381,0.357,0.568,0.352,-24.22,0.198
10645,103.9,0.599,0.815,0.658,0.485,-21.05,0.461
10646,93.6,0.397,0.58,0.825,0.727,-21.21,0.841
10647,88.1,0.579,0.826,0.105,0.592,-6.89,0.206
10648,72.9,0.37,0.99,0.391,0.446,-26.99,0.438
10649,111.1,0.537,0.791,0.478,0.101,-13.33,0.143
10650,170.3,0.749,0.313,0.303,0.918,-27.44,0.872
10651,84.7,0.447,0.474,0.9,0.947,-15.55,0.863
10652,60.6,0.696,0.323,0.504,0.449,-5.22,0.778
10653,167.4,0.614,0.188,0.487,0.684,-5.55,0.383
10654,171.0,0.464,0.691,0.206,0.486,-28.36,0.338
10655,120.9,0.725,0.37,0.373,0.671,-13.55,0.437
10656,153.2,0.55,0.314,0.078,0.034,-12.32,0.016
10657,77.2,0.448,0.321,0.489,0.404,-29.36,0.845
10658,196.7,0.334,0.719,0.992,0.795,-13.25,0.228
10659,84.6,0.498,0.431,0.749,0.251,-28.61,0.934
10660,177.6,0.708,0.648,0.812,0.451,-11.34,0.985
10661,169.0,0.894,0.91,0.927,0.098,-13.66,0.022
10662,60.4,0.814,0.819,0.36,0.43,-10.84,0.953
10663,168.7,0.869,0.543,0.455,0.566,-24.35,0.699
10664,93.2,0.594,0.359,0.987,0.612,-29.92,0.656
10665,169.9,0.629,0.168,0.824,0.933,-6.24,0.156
10666,158.2,0.483,0.787,0.471,0.644,-4.25,0.977
10667,156.9,0.945,0.43,0.46,0.504,-5.56,0.177
10668,72.2,0.504,0.249,0.189,0.637,-19.94,0.765
10669,144.8,0.586,0.703,0.885,0.326,-11.89,0.715
10670,113.0,0.537,0.264,0.553,0.709,-29.83,0.713
10671,66.1,0.503,0.479,0.741,0.565,-10.51,0.661
10672,69.6,0.671,0.449,0.761,0.524,-9.14,0.184
10673,139.0,0.925,0.874,0.523,0.105,-27.04,0.908
10674,63.3,0.582,0.302,0.733,0.176,-7.57,0.452
10675,125.6,0.623,0.773,0.237,0.654,-5.34,0.594
10676,70.6,0.432,0.99,0.922,0.113,-3.15,0.787
10677,107.0,0.801,0.842,0.855,0.682,-4.73,0.28
10678,108.5,0.416,0.251,0.963,0.078,-3.13,0.406
10679,180.8,0.468,0.194,0.603,0.893,-2.9,0.104
10680,144.6,0.651,0.777,0.467,0.66,-26.8,0.569
10681,109.4,0.879,0.537,0.25,0.151,-6.92,0.955
10682,138.0,0.491,0.642,0.094,0.79,-15.82,0.496
10683,156.8,0.288,0.14,0.568,0.353,-3.66,0.614
10684,154.0,0.678,0.616,0.144,0.422,-15.35,0.773
10685,122.1,0.448,0.445,0.825,0.418,-18.89,0.779
10686,127.8,0.417,0.407,0.881,0.032,-4.51,0.864
10687,144.9,0.335,0.743,0.445,0.63,-15.93,0.022
10688,84.3,0.657,0.861,0.986,0.506,-21.03,0.759
10689,105.5,0.551,0.817,0.311,0.739,-8.69,0.163
10690,184.2,0.585,0.679,0.247,0.247,-6.28,0.136
10691,144.2,0.493,0.783,0.921,0.993,-27.28,0.846
10692,195.6,0.941,0.2,0.146,0.853,-26.82,0.74
10693,141.5,0.655,0.186,0.377,0.071,-23.73,0.146
10694,112.5,0.405,0.158,0.461,0.416,-29.59,0.888
10695,120.7,0.492,0.554,0.601,0.961,-12.9,0.837
10696,194.2,0.327,0.484,0.89,0.616,-6.09,0.187
10697,161.0,0.607,0.15,0.258,0.876,-14.71,0.783
10698,64.2,0.49,0.549,0.68,0.116,-27.7,0.75
10699,162.2,0.567,0.54,0.662,0.044,-13.44,0.947
10700,96.1,0.499,0.774,0.388,0.958,-17.67,0.604
10701,133.9,0.663,0.782,0.94,0.05,-15.7,0.598
10702,165.7,0.596,0.341,0.393,0.751,-4.93,0.234
10703,93.3,0.481,0.795,0.848,0.771,-14.51,0.791
10704,129.0,0.715,0.576,0.841,0.868,-4.04,0.283
10705,65.9,0.549,0.493,0.82,0.583,-29.06,0.94
10706,96.7,0.559,0.945,0.522,0.508,-19.73,0.151
10707,110.2,0.511,0.137,0.355,0.07,-6.17,0.101
10708,92.5,0.753,0.65,0.107,0.83,-17.54,0.993
10709,168.7,0.63,0.338,0.986,0.1,-5.65,0.413
10710,172.2,0.326,0.817,0.377,0.748,-12.04,0.261
10711,178.0,0.408,0.342,0.424,0.675,-26.7,0.428
10712,176.8,0.577,0.676,0.285,0.608,-6.86,0.349
10713,133.9,0.595,0.147,0.673,0.492,-14.9,0.699
10714,118.0,0.746,0.106,0.419,0.621,-22.57,0.949
10715,129.6,0.547,0.315,0.401,0.525,-11.7,0.073
10716,119.1,0.723,0.139,0.573,0.142,-25.33,0.356
10717,111.8,0.615,0.352,0.728,0.399,-12.59,0.554
10718,146.6,0.407,0.425,0.849,0.159,-16.8,0.352
10719,199.2,0.78,0.535,0.46,0.552,-25.0,0.454
10720,196.0,0.222,0.642,0.186,0.594,-23.92,0.351
10721,171.6,0.481,0.611,0.72,0.242,-17.97,0.181
10722,154.0,0.729,0.312,0.242,0.656,-19.83,0.83
10723,130.2,0.379,0.206,0.4,0.211,-5.76,0.962
10724,194.8,0.588,0.255,0.8,0.687,-27.33,0.231
10725,168.1,0.781,0.155,0.609,0.542,-6.0,0.093
10726,117.8,0.745,0.928,0.969,0.461,-11.61,0.924
10727,171.6,0.523,0.368,0.335,0.452,-14.89,0.57
10728,161.4,0.831,0.106,0.472,0.432,-14.22,0.175
10729,190.2,0.733,0.562,0.038,0.861,-16.74,0.392
10730,138.3,0.898,0.706,0.086,0.107,-25.08,0.132
10731,162.2,0.428,0.619,0.659,0.879,-9.25,0.346
10732,108.7,0.609,0.57,0.734,0.81,-28.46,0.098
10733,199.4,0.788,0.811,0.531,0.602,-10.97,0.987
10734,83.9,0.4,0.517,0.336,0.447,-12.84,0.963
10735,167.9,0.834,0.841,0.921,0.92,-13.93,0.597
10736,159.8,0.658,0.638,0.717,0.468,-28.09,0.657
10737,103.8,0.391,0.385,0.429,0.454,-21.91,0.6
10738,67.1,0.546,0.608,0.16,0.007,-20.97,0.234
10739,72.1,0.583,0.547,0.364,0.769,-3.58,0.194
10740,177.9,0.793,0.406,0.279,0.367,-29.86,0.982
10741,91.9,0.494,0.229,0.618,0.963,-2.5,0.272
10742,85.7,0.736,0.319,0.461,0.365,-5.15,0.07
10743,105.8,0.75,0.632,0.916,0.528,-10.86,0.916
10744,132.9,0.605,0.388,0.317,0.822,-14.16,0.942
10745,166.1,0.859,0.785,0.331,0.833,-7.23,0.448
10746,168.4,0.392,0.289,1.0,0.411,-26.01,0.148
10747,164.5,0.542,0.85,0.332,0.137,-12.84,0.925
10748,170.5,0.517,0.587,0.009,0.746,-3.49,0.067
10749,88.7,0.827,0.157,0.368,0.069,-8.96,0.365
10750,96.2,0.568,0.426,0.493,0.121,-21.57,0.151
10751,88.5,0.323,0.787,0.786,0.857,-8.44,0.479
10752,80.5,0.722,0.123,0.322,0.329,-8.74,0.15
10753,66.9,0.512,0.288,0.913,0.843,-25.92,0.773
10754,77.9,0.652,0.871,0.624,0.857,-24.34,0.003
10755,86.7,0.717,0.306,0.691,0.008,-14.72,0.195
10756,130.5,0.485,0.772,0.106,0.056,-10.29,0.431
10757,162.1,0.449,0.207,0.904,0.872,-29.05,0.891
10758,83.7,0.864,0.907,0.202,0.17,-4.25,0.11
10759,76.6,0.614,0.932,0.347,0.402,-23.34,0.885
10760,74.8,0.536,0.587,0.969,0.659,-27.63,0.127
10761,120.6,0.705,0.694,0.188,0.3,-21.52,0.95
10762,102.5,0.561,0.531,0.515,0.263,-8.06,0.818
10763,106.6,0.656,0.499,0.784,0.12,-12.1,0.04
10764,127.2,0.826,0.508,0.858,0.776,-8.5,0.198
10765,91.6,0.921,0.496,0.955,0.293,-9.11,0.97
10766,174.6,0.882,0.128,0.059,0.255,-29.71,0.96
10767,195.1,0.528,0.975,0.757,0.072,-26.2,0.628
10768,112.6,0.295,0.275,0.116,0.507,-3.8,0.589
10769,113.7,0.469,0.124,0.491,0.373,-19.83,0.209
10770,185.1,0.384,0.59,0.425,0.307,-11.71,0.414
10771,87.4,0.762,0.972,0.733,0.083,-26.32,0.233
10772,108.1,0.681,0.826,0.601,0.246,-7.12,0.905
10773,109.3,0.732,0.131,0.575,0.958,-17.87,0.676
10774,150.2,0.721,0.917,0.608,0.327,-18.67,0.583
10775,143.6,0.606,0.868,0.699,0.879,-6.54,0.285
10776,150.6,0.484,0.225,0.744,0.913,-9.55,0.574
10777,157.3,0.549,0.417,0.344,0.128,-24.84,0.368
10778,66.2,0.711,0.991,0.904,0.319,-7.41,0.492
10779,177.8,0.58,0.431,0.424,0.512,-20.07,0.204
10780,144.3,0.771,0.325,0.586,0.082,-3.21,0.674
10781,98.5,0.716,0.584,0.782,0.557,-28.33,0.41
10782,164.1,0.604,0.803,0.799,0.18,-17.89,0.291
10783,138.1,0.477,0.143,0.886,0.272,-13.97,0.691
10784,173.8,0.541,0.782,0.744,0.871,-8.82,0.052
10785,170.9,0.581,0.492,0.738,0.848,-28.54,0.609
10786,133.0,0.472,0.19,0.811,0.045,-29.26,0.291
10787,79.5,0.394,0.365,0.653,0.992,-11.83,0.108
10788,144.1,0.52,0.224,0.531,0.164,-20.15,0.584
10789,191.4,0.788,0.947,0.367,0.734,-28.85,0.014
10790,126.9,0.536,0.6,0.839,0.671,-9.88,0.131
10791,106.4,0.367,0.957,0.035,0.783,-2.22,0.196
10792,85.4,0.528,0.748,0.51,0.301,-7.75,0.418
10793,160.9,0.405,0.867,0.268,0.057,-6.64,0.633
10794,173.2,0.501,0.117,0.89,0.516,-20.22,0.284
10795,157.2,0.512,0.352,0.363,0.329,-16.06,0.798
10796,127.7,0.9,0.931,0.3,0.313,-11.64,0.746
10797,198.5,0.54,0.461,0.955,0.049,-10.18,0.596
10798,193.4,0.73,0.517,0.513,0.61,-7.41,0.206
10799,163.0,0.543,0.871,0.104,0.637,-12.95,0.215
10800,111.3,0.574,0.467,0.184,0.451,-22.82,0.425
10801,130.2,0.835,0.303,0.191,0.812,-8.35,0.68
10802,105.1,0.393,0.902,0.39,0.868,-23.27,0.078
10803,139.6,0.409,0.283,0.472,0.557,-7.64,0.441
10804,88.5,0.223,0.199,0.437,0.297,-4.67,0.825
10805,173.3,0.336,0.149,0.155,0.593,-24.59,0.167
10806,102.9,0.632,0.776,0.043,0.576,-10.04,0.35
10807,179.4,0.788,0.67,0.678,0.567,-6.2,0.227
10808,150.4,0.339,0.519,0.97,0.561,-24.89,0.883
10809,115.5,0.368,0.785,0.211,0.064,-18.44,0.526
10810,115.1,0.575,0.24,0.272,0.255,-27.06,0.85
10811,157.5,0.571,0.632,0.801,0.738,-3.23,0.008
10812,89.5,0.839,0.515,0.142,0.425,-24.78,0.512
10813,123.2,0.81,0.771,0.798,0.231,-4.03,0.993
10814,144.8,0.571,0.356,0.861,0.739,-10.59,0.555
10815,99.4,0.626,0.715,0.599,0.098,-15.81,0.925
10816,83.3,0.686,0.277,0.149,0.884,-7.52,0.062
10817,133.2,0.565,0.516,0.775,0.408,-28.23,0.637
10818,89.9,0.5,0.335,0.082,0.826,-4.17,0.869
10819,109.1,0.497,0.769,0.07,0.793,-18.02,0.819
10820,69.1,0.481,0.377,0.562,0.031,-14.15,0.951
10821,155.2,0.492,0.795,0.042,0.565,-5.5,0.429
10822,170.2,0.316,0.24,0.408,0.297,-6.22,0.848
10823,129.1,0.464,0.7,0.274,0.445,-28.74,0.211
10824,87.0,0.611,0.183,0.564,0.698,-3.85,0.394
10825,87.1,0.582,0.429,0.933,0.422,-22.74,0.171
10826,143.7,0.928,0.578,0.488,0.458,-29.17,0.509
10827,109.3,0.665,0.518,0.754,0.035,-14.64,0.131
10828,173.9,0.497,0.849,0.714,0.271,-27.55,0.246
10829,153.7,0.773,0.438,0.687,0.375,-3.41,0.283
10830,144.8,0.638,0.826,0.212,0.699,-7.2,0.473
10831,90.4,0.555,0.971,0.801,0.893,-19.54,0.196
10832,171.4,0.339,0.742,0.348,0.665,-23.44,0.657
10833,155.6,0.602,0.123,0.903,0.113,-14.78,0.949
10834,192.2,0.243,0.919,0.645,0.598,-3.42,0.239
10835,171.9,0.84,0.226,0.513,0.596,-22.15,0.113
10836,196.9,0.717,0.734,0.584,0.741,-20.26,0.297
10837,158.7,0.894,0.989,0.166,0.89,-16.7,0.74
10838,169.6,0.732,0.761,0.895,0.238,-12.44,0.438
10839,161.7,0.257,0.451,0.775,0.132,-16.92,0.662
10840,126.2,0.662,0.3,0.83,0.027,-3.17,0.276
10841,77.3,0.47,0.285,0.814,0.241,-20.19,0.926
10842,151.4,0.85,0.699,0.239,0.162,-22.17,0.457
10843,192.0,0.709,0.546,0.963,0.258,-11.95,0.681
10844,152.4,0.58,0.916,0.406,0.284,-18.77,0.572
10845,62.6,0.438,0.884,0.724,0.192,-11.55,0.758
10846,176.7,0.659,0.744,0.259,0.042,-7.15,0.425
10847,147.7,0.892,0.327,0.826,0.537,-9.97,0.54
10848,116.5,0.875,0.451,0.17,0.068,-22.96,0.541
10849,121.5,0.786,0.262,0.502,0.237,-22.96,0.955
10850,106.0,0.627,0.105,0.169,0.111,-12.26,0.977
10851,179.7,0.733,0.749,0.307,0.064,-21.83,0.353
10852,148.7,0.328,0.178,0.441,0.153,-5.83,0.867
10853,108.0,0.636,0.165,0.072,0.471,-12.51,0.119
10854,174.0,0.398,0.643,0.594,0.064,-4.59,0.914
10855,117.8,0.342,0.238,0.978,0.899,-2.63,0.691
10856,128.9,0.508,0.429,0.994,0.431,-21.26,0.113
10857,172.4,0.399,0.728,0.929,0.22,-16.02,0.685
10858,87.4,0.61,0.388,0.265,0.352,-11.1,0.218
10859,124.8,0.334,0.539,0.52,0.338,-20.27,0.889
10860,184.8,0.333,0.739,0.686,0.117,-19.65,0.332
10861,139.2,0.55,0.995,0.268,0.765,-24.48,0.771
10862,160.5,0.552,0.243,0.275,0.286,-25.04,0.093
10863,164.3,0.678,0.282,0.937,0.049,-22.34,0.014
10864,100.7,0.541,0.376,0.249,0.592,-22.3,0.981
10865,150.4,0.305,0.296,0.898,0.482,-12.84,0.517
10866,161.9,0.892,0.972,0.216,0.673,-20.53,0.682
10867,171.9,0.333,0.681,0.515,0.558,-13.8,0.893
10868,146.7,0.445,0.853,0.711,0.92,-14.77,0.97
10869,74.1,0.493,0.707,0.708,0.945,-16.16,0.517
10870,100.7,0.614,0.213,0.834,0.902,-2.77,0.704
10871,121.1,0.438,0.663,0.318,0.469,-17.42,0.89
10872,87.6,0.742,0.187,0.984,0.522,-20.38,0.179
10873,121.9,0.872,0.869,0.084,0.703,-7.97,0.733
10874,193.1,0.355,0.138,0.018,0.042,-27.26,0.294
10875,192.9,0.57,0.579,0.072,0.861,-8.91,0.602
10876,112.6,0.492,0.502,0.634,0.953,-20.7,0.181
10877,119.4,0.604,0.946,0.826,0.045,-24.08,0.568
10878,192.1,0.618,0.663,0.007,0.409,-7.82,0.754
10879,159.3,0.641,0.17,0.783,0.026,-13.56,0.762
10880,90.8,0.548,0.171,0.039,0.377,-9.29,0.62
10881,134.6,0.847,0.975,0.543,0.766,-8.15,0.945
10882,153.9,0.904,0.398,0.723,0.331,-29.81,0.536
10883,92.0,0.668,0.91,0.801,0.174,-21.16,0.924
10884,156.0,0.487,0.549,0.234,0.557,-8.71,0.221
10885,90.9,0.518,0.72,0.641,0.375,-21.03,0.472
10886,133.7,0.638,0.966,0.758,0.097,-12.03,0.644
10887,165.2,0.8,0.783,0.759,0.571,-2.28,0.435
10888,192.5,0.696,0.163,0.289,0.676,-4.92,0.37
10889,186.6,0.521,0.494,0.563,0.129,-10.48,0.949
10890,144.1,0.572,0.552,0.736,0.607,-21.12,0.57
10891,66.9,0.777,0.246,0.059,0.377,-10.59,0.891
10892,177.0,0.873,0.609,0.41,0.448,-25.44,0.792
10893,158.3,0.618,0.908,0.138,0.342,-2.02,0.031
10894,114.0,0.605,0.25,0.028,0.185,-22.87,0.364
10895,169.2,0.587,0.729,0.353,0.814,-2.6,0.914
10896,131.0,0.388,0.58,0.148,0.24,-12.58,0.704
10897,160.5,0.647,0.981,0.791,0.761,-21.12,0.909
10898,60.6,0.732,0.931,0.257,0.553,-16.33,0.173
10899,97.8,0.745,0.468,0.493,0.076,-10.33,0.563
10900,130.0,0.924,0.947,0.638,0.511,-13.31,0.479
10901,156.9,0.582,0.982,0.098,0.731,-26.32,0.496
10902,195.6,0.444,0.638,0.487,0.818,-25.83,0.59
10903,96.7,0.34,0.557,0.76,0.522,-19.43,0.921
10904,82.0,0.489,0.421,0.201,0.135,-25.49,0.806
10905,105.8,0.368,0.145,0.785,0.651,-16.99,0.684
10906,169.3,0.785,0.472,0.803,0.453,-4.6,0.825
10907,106.0,0.797,0.961,0.587,0.556,-22.64,0.563
10908,159.0,0.382,0.544,0.697,0.524,-15.86,0.261
10909,187.3,0.808,0.676,0.455,0.338,-23.75,0.019
10910,183.0,0.49,0.5,0.073,0.886,-24.34,0.708
10911,190.1,0.503,0.269,0.175,0.142,-29.31,0.27
10912,170.6,0.834,0.3,0.66,0.421,-9.77,0.048
10913,187.1,0.612,0.294,0.34,0.425,-10.76,0.164
10914,152.0,0.319,0.926,0.927,0.114,-14.11,0.948
10915,160.5,0.375,0.233,0.161,0.236,-8.37,0.806
10916,173.3,0.8,0.671,0.739,0.049,-21.82,0.366
10917,137.8,0.499,0.335,0.489,0.379,-20.7,0.573
10918,177.8,0.538,0.516,0.351,0.865,-24.53,0.529
10919,170.3,0.749,0.511,0.381,0.624,-11.09,0.084
10920,80.4,0.261,0.58,0.533,0.465,-3.95,0.859
10921,136.5,0.93,0.427,0.737,0.786,-8.18,0.167
10922,182.9,0.617,0.818,0.615,0.998,-23.26,0.408
10923,81.3,0.553,0.575,0.653,0.167,-16.11,0.039
10924,122.4,0.525,0.458,0.426,0.312,-6.37,0.712
10925,86.0,0.413,0.259,0.494,0.123,-26.74,0.948
10926,87.1,0.888,0.553,0.695,0.781,-14.04,0.493
10927,196.6,0.614,0.368,0.409,0.073,-26.24,0.562
10928,159.9,0.718,0.387,0.351,0.64,-23.85,0.047
10929,67.0,0.558,0.473,0.639,0.683,-7.37,0.354
10930,145.6,0.652,0.704,0.65,0.655,-23.55,0.501
10931,73.6,0.578,0.523,0.424,0.44,-21.34,0.79
10932,190.6,0.936,0.121,0.29,0.361,-22.23,0.812
10933,99.4,0.884,0.252,0.138,0.423,-10.31,0.814
10934,101.1,0.386,0.292,0.25,0.481,-26.5,0.645
10935,86.2,0.35,0.814,0.048,0.993,-10.7,0.216
10936,123.2,0.62,0.898,0.075,0.432,-22.08,0.885
10937,93.9,0.699,0.942,0.765,0.212,-8.88,0.697
10938,162.8,0.43,0.65,0.258,0.532,-24.0,0.719
10939,70.1,0.329,0.957,0.146,0.989,-7.72,0.886
10940,84.6,0.629,0.488,0.83,0.112,-3.63,0.705
10941,71.2,0.51,0.585,0.395,0.466,-20.94,0.84
10942,71.6,0.517,0.695,0.394,0.221,-19.89,0.717
10943,123.7,0.824,0.606,0.379,0.804,-27.07,0.27
