playlist_entry_id,user_id,playlist_name,track_id,platform,added_date
37360,user_04872,Chill Frozen,9948,Streamify,2022-10-30
37361,user_04872,Chill Frozen,1775,Streamify,2019-10-28
37362,user_04872,Chill Frozen,2931,Streamify,2018-02-05
37363,user_04525,Deep Focus Glowing,2630,SoundBridge,2020-07-16
37364,user_04525,Deep Focus Glowing,2628,SoundBridge,2019-06-25
37365,user_04525,Deep Focus Glowing,11425,SoundBridge,2022-01-08
37366,user_04525,Deep Focus Glowing,14553,SoundBridge,2023-08-01
37367,user_04525,Deep Focus Glowing,14566,SoundBridge,2023-05-13
37368,user_04525,Deep Focus Glowing,12870,SoundBridge,2018-11-25
37369,user_04525,Deep Focus Glowing,817,SoundBridge,2024-10-21
37370,user_04525,Deep Focus Glowing,12439,SoundBridge,2020-08-01
37371,user_04525,Deep Focus Glowing,11254,SoundBridge,2018-04-25
37372,user_04345,Rainy Day Golden,528,WavePlay,2023-09-30
37373,user_04345,Rainy Day Golden,3343,WavePlay,2020-05-15
37374,user_04345,Rainy Day Golden,1091,WavePlay,2022-02-17
37375,user_04345,Rainy Day Golden,3566,WavePlay,2022-11-06
37376,user_04345,Rainy Day Golden,2559,WavePlay,2018-05-20
37377,user_04345,Rainy Day Golden,9322,WavePlay,2019-03-10
37378,user_04345,Rainy Day Golden,13085,WavePlay,2021-09-20
37379,user_04345,Rainy Day Golden,12523,WavePlay,2018-12-22
37380,user_04345,Rainy Day Golden,5305,WavePlay,2023-11-13
37381,user_04345,Rainy Day Golden,11061,WavePlay,2022-04-15
37382,user_04345,Rainy Day Golden,1643,WavePlay,2024-02-13
37383,user_04345,Rainy Day Golden,13364,WavePlay,2018-05-03
37384,user_04345,Rainy Day Golden,4979,WavePlay,2020-09-24
37385,user_04345,Rainy Day Golden,10577,WavePlay,2023-01-19
37386,user_04345,Rainy Day Golden,369,WavePlay,2020-10-22
37387,user_04345,Rainy Day Golden,1834,WavePlay,2021-02-05
37388,user_04345,Rainy Day Golden,12765,WavePlay,2021-03-28
37389,user_03115,Road Trip Golden,10686,WavePlay,2023-02-25
37390,user_03115,Road Trip Golden,14365,WavePlay,2021-07-04
37391,user_03115,Road Trip Golden,12422,WavePlay,2018-06-20
37392,user_03115,Road Trip Golden,1628,WavePlay,2019-03-17
37393,user_03115,Road Trip Golden,12806,WavePlay,2024-05-11
37394,user_03115,Road Trip Golden,3193,WavePlay,2020-01-26
37395,user_04871,Chill Hollow,8277,Streamify,2024-11-04
37396,user_04871,Chill Hollow,11847,Streamify,2019-07-18
37397,user_04871,Chill Hollow,4958,Streamify,2021-06-08
37398,user_04871,Chill Hollow,272,Streamify,2021-03-08
37399,user_04871,Chill Hollow,10229,Streamify,2018-03-26
37400,user_04871,Chill Hollow,671,Streamify,2020-06-14
37401,user_04871,Chill Hollow,1011,Streamify,2024-05-31
37402,user_04871,Chill Hollow,984,Streamify,2020-01-10
37403,user_04871,Chill Hollow,651,Streamify,2022-03-18
37404,user_04871,Chill Hollow,143,Streamify,2020-09-07
37405,user_04871,Chill Hollow,7280,Streamify,2021-09-19
37406,user_04871,Chill Hollow,1015,Streamify,2018-08-17
37407,user_04871,Chill Hollow,11035,Streamify,2018-02-15
37408,user_04871,Chill Hollow,10892,Streamify,2023-10-05
37409,user_04560,Rainy Day Vanished,12362,Streamify,2020-02-19
37410,user_04560,Rainy Day Vanished,7274,Streamify,2018-06-05
37411,user_04560,Rainy Day Vanished,12509,Streamify,2024-03-04
37412,user_04560,Rainy Day Vanished,14025,Streamify,2021-11-08
37413,user_04560,Rainy Day Vanished,11854,Streamify,2020-11-21
37414,user_04560,Rainy Day Vanished,965,Streamify,2023-11-01
37415,user_04560,Rainy Day Vanished,317,Streamify,2019-05-01
37416,user_04560,Rainy Day Vanished,7919,Streamify,2020-04-11
37417,user_04560,Rainy Day Vanished,8002,Streamify,2023-04-08
37418,user_04560,Rainy Day Vanished,14868,Streamify,2020-12-20
37419,user_04560,Rainy Day Vanished,13763,Streamify,2019-05-10
37420,user_04560,Rainy Day Vanished,8338,Streamify,2019-02-10
37421,user_02990,Late Night Shattered,10974,SoundBridge,2024-09-04
37422,user_02990,Late Night Shattered,11753,SoundBridge,2022-05-07
37423,user_02990,Late Night Shattered,6468,SoundBridge,2023-05-15
37424,user_02990,Late Night Shattered,2697,SoundBridge,2018-05-28
37425,user_02990,Late Night Shattered,4515,SoundBridge,2021-08-30
37426,user_02990,Late Night Shattered,6917,SoundBridge,2019-01-25
37427,user_02990,Late Night Shattered,3245,SoundBridge,2019-03-26
37428,user_02990,Late Night Shattered,9398,SoundBridge,2018-08-20
37429,user_02990,Late Night Shattered,7003,SoundBridge,2019-10-20
37430,user_02990,Late Night Shattered,13099,SoundBridge,2022-12-02
37431,user_02990,Late Night Shattered,14310,SoundBridge,2019-06-05
37432,user_02990,Late Night Shattered,7798,SoundBridge,2018-05-25
37433,user_02990,Late Night Shattered,3285,SoundBridge,2018-05-20
37434,user_02990,Late Night Shattered,10109,SoundBridge,2019-09-05
37435,user_02990,Late Night Shattered,11537,SoundBridge,2020-08-08
37436,user_02990,Late Night Shattered,876,SoundBridge,2019-01-23
37437,user_02990,Late Night Shattered,2600,SoundBridge,2021-10-11
37438,user_02990,Late Night Shattered,457,SoundBridge,2024-01-03
37439,user_02990,Late Night Shattered,6675,SoundBridge,2022-11-25
37440,user_02990,Late Night Shattered,11469,SoundBridge,2020-04-23
37441,user_02990,Late Night Shattered,3721,SoundBridge,2020-10-11
37442,user_02990,Late Night Shattered,8407,SoundBridge,2022-01-13
37443,user_02990,Late Night Shattered,4880,SoundBridge,2018-05-21
37444,user_02990,Late Night Shattered,14468,SoundBridge,2023-04-13
37445,user_02990,Late Night Shattered,2111,SoundBridge,2024-04-25
37446,user_01435,Deep Focus Fading,1349,AudioNow,2020-10-02
37447,user_01435,Deep Focus Fading,9307,AudioNow,2021-10-18
37448,user_01435,Deep Focus Fading,10430,AudioNow,2019-07-10
37449,user_01435,Deep Focus Fading,8581,AudioNow,2019-07-14
37450,user_01435,Deep Focus Fading,2974,AudioNow,2024-04-25
37451,user_01435,Deep Focus Fading,2993,AudioNow,2020-08-05
37452,user_01435,Deep Focus Fading,2683,AudioNow,2022-01-29
37453,user_01435,Deep Focus Fading,8366,AudioNow,2018-03-26
37454,user_01435,Deep Focus Fading,14924,AudioNow,2022-04-24
37455,user_01435,Deep Focus Fading,4375,AudioNow,2022-08-25
37456,user_01435,Deep Focus Fading,7194,AudioNow,2021-07-13
37457,user_01435,Deep Focus Fading,3417,AudioNow,2020-03-28
37458,user_01435,Deep Focus Fading,13320,AudioNow,2021-10-18
37459,user_01435,Deep Focus Fading,9639,AudioNow,2019-03-10
37460,user_02904,Late Night Restless,1960,Melodex,2023-09-20
37461,user_02904,Late Night Restless,4191,Melodex,2019-08-15
37462,user_02904,Late Night Restless,6211,Melodex,2020-05-26
37463,user_02904,Late Night Restless,10562,Melodex,2023-09-17
37464,user_02904,Late Night Restless,6778,Melodex,2023-11-17
37465,user_02904,Late Night Restless,4835,Melodex,2023-03-08
37466,user_02904,Late Night Restless,923,Melodex,2023-10-20
37467,user_02904,Late Night Restless,153,Melodex,2019-05-02
37468,user_02904,Late Night Restless,10286,Melodex,2020-09-01
37469,user_02904,Late Night Restless,3997,Melodex,2021-11-20
37470,user_02904,Late Night Restless,5095,Melodex,2022-05-10
37471,user_02904,Late Night Restless,10974,Melodex,2022-05-07
37472,user_02904,Late Night Restless,11051,Melodex,2024-10-04
37473,user_02904,Late Night Restless,10813,Melodex,2023-11-04
37474,user_02904,Late Night Restless,2054,Melodex,2022-08-15
37475,user_02904,Late Night Restless,13513,Melodex,2023-09-14
37476,user_02904,Late Night Restless,4100,Melodex,2018-02-15
37477,user_02904,Late Night Restless,256,Melodex,2020-02-26
37478,user_02904,Late Night Restless,1543,Melodex,2023-12-25
37479,user_02904,Late Night Restless,558,Melodex,2018-09-11
37480,user_02904,Late Night Restless,560,Melodex,2024-06-15
37481,user_02904,Late Night Restless,1351,Melodex,2021-05-23
37482,user_02904,Late Night Restless,12368,Melodex,2018-12-08
37483,user_02274,Weekend Hollow,9556,Melodex,2018-09-06
37484,user_02274,Weekend Hollow,12701,Melodex,2022-03-21
37485,user_02274,Weekend Hollow,4707,Melodex,2018-07-21
37486,user_02274,Weekend Hollow,14164,Melodex,2018-07-19
37487,user_02274,Weekend Hollow,11114,Melodex,2023-10-09
37488,user_02274,Weekend Hollow,2783,Melodex,2024-10-07
37489,user_02274,Weekend Hollow,3185,Melodex,2020-02-27
37490,user_02274,Weekend Hollow,9444,Melodex,2023-09-27
37491,user_02274,Weekend Hollow,2265,Melodex,2023-08-02
37492,user_02274,Weekend Hollow,4778,Melodex,2018-08-11
37493,user_02274,Weekend Hollow,12475,Melodex,2022-08-19
37494,user_02274,Weekend Hollow,5572,Melodex,2024-04-16
37495,user_02274,Weekend Hollow,1644,Melodex,2019-12-20
37496,user_02274,Weekend Hollow,8858,Melodex,2019-07-12
37497,user_02274,Weekend Hollow,3039,Melodex,2021-07-30
37498,user_02274,Weekend Hollow,7671,Melodex,2024-11-04
37499,user_02274,Weekend Hollow,5857,Melodex,2019-02-25
37500,user_02274,Weekend Hollow,198,Melodex,2024-04-26
37501,user_02274,Weekend Hollow,1153,Melodex,2020-12-01
37502,user_02072,Study Fading,9721,AudioNow,2018-03-14
37503,user_02072,Study Fading,13888,AudioNow,2019-07-10
37504,user_02072,Study Fading,5833,AudioNow,2022-12-27
37505,user_02072,Study Fading,14290,AudioNow,2019-12-06
37506,user_02072,Study Fading,11444,AudioNow,2020-04-01
37507,user_02072,Study Fading,1233,AudioNow,2019-07-13
37508,user_02072,Study Fading,7177,AudioNow,2022-08-23
37509,user_02072,Study Fading,11777,AudioNow,2023-08-28
37510,user_03489,Party Crimson,7713,Melodex,2023-11-06
37511,user_03489,Party Crimson,9057,Melodex,2022-10-15
37512,user_03489,Party Crimson,64,Melodex,2019-10-01
37513,user_03489,Party Crimson,13043,Melodex,2020-07-07
37514,user_03489,Party Crimson,7890,Melodex,2018-01-09
37515,user_03489,Party Crimson,5596,Melodex,2021-11-02
37516,user_03489,Party Crimson,5648,Melodex,2019-11-27
37517,user_03489,Party Crimson,6661,Melodex,2022-07-27
37518,user_03489,Party Crimson,4839,Melodex,2023-01-22
37519,user_03489,Party Crimson,12178,Melodex,2022-03-17
37520,user_03489,Party Crimson,14487,Melodex,2024-04-06
37521,user_03489,Party Crimson,9683,Melodex,2019-03-08
37522,user_03489,Party Crimson,1550,Melodex,2019-09-06
37523,user_03489,Party Crimson,1176,Melodex,2020-03-11
37524,user_03489,Party Crimson,10231,Melodex,2018-11-01
37525,user_04986,Road Trip Crimson,14151,WavePlay,2024-09-20
37526,user_04986,Road Trip Crimson,1147,WavePlay,2021-03-11
37527,user_04986,Road Trip Crimson,9159,WavePlay,2022-01-22
37528,user_04986,Road Trip Crimson,7340,WavePlay,2021-03-11
37529,user_04986,Road Trip Crimson,10420,WavePlay,2021-07-15
37530,user_04986,Road Trip Crimson,4985,WavePlay,2019-11-17
37531,user_04986,Road Trip Crimson,3777,WavePlay,2018-07-09
37532,user_04986,Road Trip Crimson,12652,WavePlay,2022-10-13
37533,user_02069,Throwback Static,12869,AudioNow,2019-11-05
37534,user_02069,Throwback Static,8817,AudioNow,2021-11-10
37535,user_02069,Throwback Static,2152,AudioNow,2023-06-09
37536,user_02069,Throwback Static,7382,AudioNow,2021-04-23
37537,user_02069,Throwback Static,8124,AudioNow,2018-12-23
37538,user_02069,Throwback Static,14877,AudioNow,2018-11-18
37539,user_02069,Throwback Static,3196,AudioNow,2023-01-26
37540,user_02069,Throwback Static,12311,AudioNow,2019-09-30
37541,user_02674,Morning Burning,8346,WavePlay,2018-04-18
37542,user_02674,Morning Burning,11296,WavePlay,2018-07-11
37543,user_02674,Morning Burning,3553,WavePlay,2020-11-04
37544,user_02674,Morning Burning,5148,WavePlay,2022-10-15
37545,user_02674,Morning Burning,4385,WavePlay,2022-05-21
37546,user_02674,Morning Burning,12578,WavePlay,2018-12-30
37547,user_02674,Morning Burning,2535,WavePlay,2021-01-18
37548,user_02674,Morning Burning,1824,WavePlay,2022-03-29
37549,user_02674,Morning Burning,7071,WavePlay,2023-09-17
37550,user_02674,Morning Burning,200,WavePlay,2022-04-23
37551,user_03409,Chill Muted,3899,Streamify,2018-09-13
37552,user_03409,Chill Muted,3590,Streamify,2020-04-24
37553,user_03409,Chill Muted,12647,Streamify,2024-10-01
37554,user_03409,Chill Muted,4645,Streamify,2022-07-29
37555,user_03409,Chill Muted,9801,Streamify,2022-12-01
37556,user_03409,Chill Muted,1288,Streamify,2018-03-17
37557,user_03409,Chill Muted,14415,Streamify,2023-08-09
37558,user_03409,Chill Muted,7440,Streamify,2020-10-10
37559,user_03409,Chill Muted,4542,Streamify,2020-06-06
37560,user_03409,Chill Muted,2764,Streamify,2019-01-24
37561,user_03409,Chill Muted,9135,Streamify,2023-02-26
37562,user_03409,Chill Muted,6669,Streamify,2019-11-26
37563,user_03409,Chill Muted,91,Streamify,2021-04-04
37564,user_03409,Chill Muted,9316,Streamify,2020-08-29
37565,user_03409,Chill Muted,6704,Streamify,2022-02-20
37566,user_03409,Chill Muted,5557,Streamify,2019-07-18
37567,user_03409,Chill Muted,11674,Streamify,2023-10-19
37568,user_03409,Chill Muted,337,Streamify,2020-01-02
37569,user_03409,Chill Muted,2354,Streamify,2023-08-04
37570,user_03409,Chill Muted,11799,Streamify,2021-04-13
37571,user_03409,Chill Muted,3603,Streamify,2018-01-26
37572,user_03409,Chill Muted,4562,Streamify,2019-08-05
37573,user_03986,Road Trip Pale,9843,Streamify,2021-12-04
37574,user_03986,Road Trip Pale,4075,Streamify,2024-06-17
37575,user_03986,Road Trip Pale,10802,Streamify,2023-05-06
37576,user_03986,Road Trip Pale,11549,Streamify,2021-07-23
37577,user_03986,Road Trip Pale,9278,Streamify,2022-05-21
37578,user_03986,Road Trip Pale,6212,Streamify,2022-12-18
37579,user_03986,Road Trip Pale,2989,Streamify,2020-10-03
37580,user_03986,Road Trip Pale,4049,Streamify,2024-07-24
37581,user_03986,Road Trip Pale,10696,Streamify,2020-01-07
37582,user_03986,Road Trip Pale,11164,Streamify,2020-01-08
37583,user_03986,Road Trip Pale,3360,Streamify,2019-04-27
37584,user_03986,Road Trip Pale,13870,Streamify,2022-05-30
37585,user_03986,Road Trip Pale,3163,Streamify,2020-08-01
37586,user_03986,Road Trip Pale,13945,Streamify,2020-02-28
37587,user_04127,Throwback Vanished,102,Melodex,2020-09-22
37588,user_04127,Throwback Vanished,4234,Melodex,2019-03-28
37589,user_04127,Throwback Vanished,11628,Melodex,2023-05-03
37590,user_04127,Throwback Vanished,5416,Melodex,2021-08-29
37591,user_04127,Throwback Vanished,14569,Melodex,2024-10-02
37592,user_04127,Throwback Vanished,3955,Melodex,2024-03-14
37593,user_04127,Throwback Vanished,12071,Melodex,2024-04-27
37594,user_04127,Throwback Vanished,8249,Melodex,2018-05-18
37595,user_04127,Throwback Vanished,9762,Melodex,2023-06-15
37596,user_04127,Throwback Vanished,12857,Melodex,2019-10-06
37597,user_04127,Throwback Vanished,7750,Melodex,2024-02-01
37598,user_04127,Throwback Vanished,10983,Melodex,2023-07-21
37599,user_04127,Throwback Vanished,9187,Melodex,2020-03-31
37600,user_04127,Throwback Vanished,12625,Melodex,2018-05-18
37601,user_04127,Throwback Vanished,144,Melodex,2019-01-02
37602,user_02581,Workout Crimson,7895,AudioNow,2019-09-10
37603,user_02581,Workout Crimson,10076,AudioNow,2020-06-13
37604,user_02581,Workout Crimson,12160,AudioNow,2023-02-19
37605,user_02581,Workout Crimson,9014,AudioNow,2024-03-12
37606,user_02581,Workout Crimson,250,AudioNow,2022-06-16
37607,user_02581,Workout Crimson,14980,AudioNow,2018-05-02
37608,user_02581,Workout Crimson,12777,AudioNow,2020-05-03
37609,user_02581,Workout Crimson,12364,AudioNow,2021-06-29
37610,user_02581,Workout Crimson,10691,AudioNow,2019-01-11
37611,user_02581,Workout Crimson,6569,AudioNow,2024-01-13
37612,user_02581,Workout Crimson,5601,AudioNow,2024-09-28
37613,user_02581,Workout Crimson,6329,AudioNow,2024-08-25
37614,user_02581,Workout Crimson,3766,AudioNow,2018-10-09
37615,user_02581,Workout Crimson,7015,AudioNow,2019-06-08
37616,user_02581,Workout Crimson,1833,AudioNow,2018-11-18
37617,user_02581,Workout Crimson,9985,AudioNow,2022-08-11
37618,user_02581,Workout Crimson,5665,AudioNow,2019-12-15
37619,user_02581,Workout Crimson,10590,AudioNow,2022-06-10
37620,user_02581,Workout Crimson,1429,AudioNow,2024-08-12
37621,user_02581,Workout Crimson,8714,AudioNow,2020-05-09
37622,user_02581,Workout Crimson,12252,AudioNow,2021-05-12
37623,user_02581,Workout Crimson,5351,AudioNow,2019-08-09
37624,user_02581,Workout Crimson,7194,AudioNow,2022-11-26
37625,user_02559,Rainy Day Vanished,7949,AudioNow,2018-03-08
37626,user_02559,Rainy Day Vanished,14792,AudioNow,2019-06-21
37627,user_02559,Rainy Day Vanished,13892,AudioNow,2021-11-22
37628,user_02559,Rainy Day Vanished,9687,AudioNow,2024-01-10
37629,user_02559,Rainy Day Vanished,6849,AudioNow,2023-12-01
37630,user_02559,Rainy Day Vanished,4539,AudioNow,2024-04-25
37631,user_02559,Rainy Day Vanished,12328,AudioNow,2024-05-21
37632,user_02559,Rainy Day Vanished,11784,AudioNow,2019-12-01
37633,user_02559,Rainy Day Vanished,2028,AudioNow,2023-08-18
37634,user_02559,Rainy Day Vanished,5007,AudioNow,2024-08-08
37635,user_02559,Rainy Day Vanished,1842,AudioNow,2018-07-07
37636,user_02559,Rainy Day Vanished,8231,AudioNow,2021-01-21
37637,user_02559,Rainy Day Vanished,14513,AudioNow,2024-01-01
37638,user_02559,Rainy Day Vanished,7317,AudioNow,2019-12-04
37639,user_02559,Rainy Day Vanished,6388,AudioNow,2019-09-18
37640,user_02559,Rainy Day Vanished,991,AudioNow,2023-08-28
37641,user_02559,Rainy Day Vanished,5810,AudioNow,2022-05-28
37642,user_02559,Rainy Day Vanished,13771,AudioNow,2022-12-26
37643,user_02559,Rainy Day Vanished,8279,AudioNow,2022-03-06
37644,user_02559,Rainy Day Vanished,8966,AudioNow,2019-10-23
37645,user_04239,Throwback Broken,9391,Streamify,2018-04-11
37646,user_04239,Throwback Broken,7270,Streamify,2023-08-20
37647,user_04239,Throwback Broken,7958,Streamify,2020-12-31
37648,user_04239,Throwback Broken,5109,Streamify,2023-04-26
37649,user_04239,Throwback Broken,14738,Streamify,2019-07-11
37650,user_04239,Throwback Broken,10186,Streamify,2020-07-25
37651,user_04239,Throwback Broken,10751,Streamify,2024-04-12
37652,user_04239,Throwback Broken,12343,Streamify,2018-07-25
37653,user_02364,Throwback Restless,5889,Streamify,2023-01-20
37654,user_02364,Throwback Restless,14150,Streamify,2022-01-28
37655,user_02364,Throwback Restless,9863,Streamify,2023-09-12
37656,user_02364,Throwback Restless,8818,Streamify,2018-10-27
37657,user_02364,Throwback Restless,10662,Streamify,2022-09-01
37658,user_02364,Throwback Restless,722,Streamify,2022-06-14
37659,user_02364,Throwback Restless,11233,Streamify,2024-01-23
37660,user_02364,Throwback Restless,3804,Streamify,2022-08-17
37661,user_02364,Throwback Restless,6267,Streamify,2018-06-07
37662,user_02364,Throwback Restless,72,Streamify,2022-03-23
37663,user_02364,Throwback Restless,5740,Streamify,2018-10-21
37664,user_02364,Throwback Restless,7501,Streamify,2020-07-23
37665,user_02364,Throwback Restless,10033,Streamify,2021-04-19
37666,user_02364,Throwback Restless,1922,Streamify,2021-05-25
37667,user_02364,Throwback Restless,7665,Streamify,2019-10-12
37668,user_02982,Workout Frozen,920,Melodex,2019-11-02
37669,user_02982,Workout Frozen,5589,Melodex,2023-09-30
37670,user_02982,Workout Frozen,7714,Melodex,2020-10-02
37671,user_02982,Workout Frozen,5290,Melodex,2021-01-01
37672,user_02982,Workout Frozen,9020,Melodex,2024-05-17
37673,user_02982,Workout Frozen,8847,Melodex,2024-03-16
37674,user_02982,Workout Frozen,4599,Melodex,2024-09-17
37675,user_02982,Workout Frozen,11008,Melodex,2021-12-31
37676,user_02982,Workout Frozen,5704,Melodex,2019-10-31
37677,user_02982,Workout Frozen,14751,Melodex,2018-07-20
37678,user_02982,Workout Frozen,11786,Melodex,2020-08-15
37679,user_02982,Workout Frozen,9088,Melodex,2021-02-01
37680,user_02982,Workout Frozen,879,Melodex,2019-01-21
37681,user_02982,Workout Frozen,7434,Melodex,2018-07-21
37682,user_02982,Workout Frozen,206,Melodex,2018-10-13
37683,user_02982,Workout Frozen,3197,Melodex,2024-01-22
37684,user_02982,Workout Frozen,6143,Melodex,2024-10-09
37685,user_00998,Acoustic Hollow,8999,Streamify,2024-05-18
37686,user_00998,Acoustic Hollow,11256,Streamify,2023-09-14
37687,user_00998,Acoustic Hollow,9286,Streamify,2019-06-19
37688,user_00998,Acoustic Hollow,8018,Streamify,2019-03-26
37689,user_00998,Acoustic Hollow,2673,Streamify,2020-07-01
37690,user_00998,Acoustic Hollow,1112,Streamify,2020-08-18
37691,user_02399,Weekend Muted,8191,SoundBridge,2018-04-26
37692,user_02399,Weekend Muted,7782,SoundBridge,2019-06-04
37693,user_02399,Weekend Muted,3009,SoundBridge,2020-09-19
37694,user_02399,Weekend Muted,10429,SoundBridge,2018-10-31
37695,user_02399,Weekend Muted,3073,SoundBridge,2021-02-25
37696,user_02399,Weekend Muted,1165,SoundBridge,2018-03-06
37697,user_02399,Weekend Muted,1887,SoundBridge,2023-10-24
37698,user_04680,Throwback Crimson,11218,Melodex,2024-07-17
37699,user_04680,Throwback Crimson,6427,Melodex,2020-10-13
37700,user_04680,Throwback Crimson,14401,Melodex,2019-09-14
37701,user_04680,Throwback Crimson,13366,Melodex,2022-08-18
37702,user_04680,Throwback Crimson,4950,Melodex,2018-05-18
37703,user_04680,Throwback Crimson,13977,Melodex,2024-05-31
37704,user_04680,Throwback Crimson,592,Melodex,2019-04-08
37705,user_04680,Throwback Crimson,3949,Melodex,2020-08-23
37706,user_04680,Throwback Crimson,5946,Melodex,2020-04-23
37707,user_04680,Throwback Crimson,10243,Melodex,2020-09-18
37708,user_04680,Throwback Crimson,9350,Melodex,2022-09-27
37709,user_04680,Throwback Crimson,7341,Melodex,2019-12-22
37710,user_04680,Throwback Crimson,7692,Melodex,2019-05-28
37711,user_00357,Deep Focus Trembling,8530,Melodex,2020-05-21
37712,user_00357,Deep Focus Trembling,11571,Melodex,2022-11-26
37713,user_00357,Deep Focus Trembling,12926,Melodex,2024-07-30
37714,user_00357,Deep Focus Trembling,8970,Melodex,2020-07-23
37715,user_00357,Deep Focus Trembling,1154,Melodex,2022-12-16
37716,user_00357,Deep Focus Trembling,1588,Melodex,2022-11-26
37717,user_00357,Deep Focus Trembling,4457,Melodex,2023-07-11
37718,user_00357,Deep Focus Trembling,1387,Melodex,2022-01-28
37719,user_00357,Deep Focus Trembling,4897,Melodex,2020-12-19
37720,user_00357,Deep Focus Trembling,12208,Melodex,2023-07-16
37721,user_00357,Deep Focus Trembling,3694,Melodex,2020-10-22
37722,user_00357,Deep Focus Trembling,1367,Melodex,2019-12-18
37723,user_00357,Deep Focus Trembling,13805,Melodex,2022-03-02
37724,user_00357,Deep Focus Trembling,3392,Melodex,2024-09-26
37725,user_00357,Deep Focus Trembling,6005,Melodex,2020-08-14
37726,user_00357,Deep Focus Trembling,14002,Melodex,2023-02-15
37727,user_00357,Deep Focus Trembling,4420,Melodex,2023-06-02
37728,user_00357,Deep Focus Trembling,13814,Melodex,2019-08-17
37729,user_00357,Deep Focus Trembling,7459,Melodex,2021-07-16
37730,user_00357,Deep Focus Trembling,5283,Melodex,2020-03-01
37731,user_00306,Acoustic Drifting,5331,SoundBridge,2023-09-13
37732,user_00306,Acoustic Drifting,4320,SoundBridge,2022-07-18
37733,user_00306,Acoustic Drifting,352,SoundBridge,2024-03-26
37734,user_00306,Acoustic Drifting,5664,SoundBridge,2024-04-01
37735,user_00306,Acoustic Drifting,5976,SoundBridge,2018-07-10
37736,user_00306,Acoustic Drifting,1309,SoundBridge,2019-01-06
37737,user_00306,Acoustic Drifting,9102,SoundBridge,2022-06-18
37738,user_00306,Acoustic Drifting,11261,SoundBridge,2020-11-07
37739,user_00306,Acoustic Drifting,2141,SoundBridge,2018-04-14
37740,user_00306,Acoustic Drifting,12508,SoundBridge,2024-08-25
37741,user_00306,Acoustic Drifting,11544,SoundBridge,2022-02-08
37742,user_02423,Late Night Trembling,9861,Melodex,2024-08-18
37743,user_02423,Late Night Trembling,13331,Melodex,2024-05-01
37744,user_02423,Late Night Trembling,14958,Melodex,2018-10-02
37745,user_02423,Late Night Trembling,3662,Melodex,2023-03-06
37746,user_02423,Late Night Trembling,5754,Melodex,2024-05-08
37747,user_02423,Late Night Trembling,7470,Melodex,2019-05-08
37748,user_02423,Late Night Trembling,10357,Melodex,2018-03-28
37749,user_02423,Late Night Trembling,3792,Melodex,2021-02-11
37750,user_02423,Late Night Trembling,10640,Melodex,2020-11-13
37751,user_02423,Late Night Trembling,2455,Melodex,2018-09-22
37752,user_02423,Late Night Trembling,9370,Melodex,2018-05-30
37753,user_02423,Late Night Trembling,2161,Melodex,2022-04-20
37754,user_02423,Late Night Trembling,1395,Melodex,2023-10-09
37755,user_02423,Late Night Trembling,4315,Melodex,2021-12-09
37756,user_02423,Late Night Trembling,3091,Melodex,2019-06-20
37757,user_02423,Late Night Trembling,9470,Melodex,2021-09-13
37758,user_02423,Late Night Trembling,9438,Melodex,2024-01-31
37759,user_02423,Late Night Trembling,13017,Melodex,2020-10-17
37760,user_02423,Late Night Trembling,13681,Melodex,2019-01-17
37761,user_02423,Late Night Trembling,12768,Melodex,2024-05-08
37762,user_02423,Late Night Trembling,5339,Melodex,2021-10-25
37763,user_02423,Late Night Trembling,13223,Melodex,2024-02-11
37764,user_02863,Road Trip Shattered,4557,SoundBridge,2019-07-01
37765,user_02863,Road Trip Shattered,1297,SoundBridge,2018-12-13
37766,user_02863,Road Trip Shattered,14686,SoundBridge,2024-08-29
37767,user_02863,Road Trip Shattered,3658,SoundBridge,2018-09-12
37768,user_02863,Road Trip Shattered,6726,SoundBridge,2018-02-07
37769,user_02863,Road Trip Shattered,7333,SoundBridge,2021-12-27
37770,user_02863,Road Trip Shattered,646,SoundBridge,2024-03-05
37771,user_02863,Road Trip Shattered,3370,SoundBridge,2019-03-05
37772,user_02863,Road Trip Shattered,13194,SoundBridge,2021-07-05
37773,user_02863,Road Trip Shattered,1759,SoundBridge,2023-03-20
37774,user_02863,Road Trip Shattered,6242,SoundBridge,2021-03-16
37775,user_02863,Road Trip Shattered,10646,SoundBridge,2018-10-22
37776,user_02863,Road Trip Shattered,1931,SoundBridge,2021-11-02
37777,user_02863,Road Trip Shattered,7129,SoundBridge,2020-03-16
37778,user_02863,Road Trip Shattered,9594,SoundBridge,2018-11-13
37779,user_01576,Discover Static,2883,WavePlay,2020-08-16
37780,user_01576,Discover Static,7212,WavePlay,2021-04-29
37781,user_01576,Discover Static,5953,WavePlay,2020-06-28
37782,user_01576,Discover Static,12298,WavePlay,2022-11-03
37783,user_01576,Discover Static,9370,WavePlay,2023-12-02
37784,user_01576,Discover Static,3561,WavePlay,2024-07-16
37785,user_01576,Discover Static,4803,WavePlay,2019-03-17
37786,user_01576,Discover Static,636,WavePlay,2022-12-20
37787,user_01576,Discover Static,12002,WavePlay,2022-04-11
37788,user_01576,Discover Static,13668,WavePlay,2020-01-28
37789,user_02294,Discover Velvet,6200,SoundBridge,2019-05-14
37790,user_02294,Discover Velvet,14244,SoundBridge,2023-08-04
37791,user_02294,Discover Velvet,5079,SoundBridge,2019-09-29
